,BU1402.SHF,BU1403.SHF,BU1404.SHF,BU1405.SHF,BU1406.SHF,BU1407.SHF,BU1408.SHF,BU1409.SHF,BU1410.SHF,BU1411.SHF,BU1412.SHF,BU1501.SHF,BU1502.SHF,BU1503.SHF,BU1504.SHF,BU1505.SHF,BU1506.SHF,BU1507.SHF,BU1508.SHF,BU1509.SHF,BU1510.SHF,BU1511.SHF,BU1512.SHF,BU1601.SHF,BU1602.SHF,BU1603.SHF,BU1604.SHF,BU1605.SHF,BU1606.SHF,BU1607.SHF,BU1608.SHF,BU1609.SHF,BU1610.SHF,BU1611.SHF,BU1612.SHF,BU1701.SHF,BU1702.SHF,BU1703.SHF,BU1704.SHF,BU1705.SHF,BU1706.SHF,BU1707.SHF,BU1708.SHF,BU1709.SHF,BU1710.SHF,BU1711.SHF,BU1712.SHF,BU1801.SHF,BU1802.SHF,BU1803.SHF,BU1804.SHF,BU1805.SHF,BU1806.SHF,BU1809.SHF,BU1812.SHF,BU1903.SHF,BU1906.SHF,BU1909.SHF,BU1912.SHF,BU1807.SHF,BU1808.SHF,BU2003.SHF
2015-07-17,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,39180.0,4.0,2.0,322.0,0.0,,4.0,,,106.0,,,98.0,,,68.0,,,20.0,,,2.0,,,,,,,,,,,,,,,,,,,,,
2015-07-20,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,39412.0,4.0,2.0,334.0,0.0,,4.0,,,108.0,,,94.0,,,68.0,,,20.0,,,2.0,,,,,,,,,,,,,,,,,,,,,
2015-07-21,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,37556.0,4.0,2.0,360.0,0.0,,4.0,,,110.0,,,94.0,,,68.0,,,20.0,,,4.0,,,,,,,,,,,,,,,,,,,,,
2015-07-22,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,34382.0,4.0,2.0,368.0,0.0,,2.0,,,110.0,,,92.0,,,70.0,,,22.0,,,6.0,,,,,,,,,,,,,,,,,,,,,
2015-07-23,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,34252.0,4.0,2.0,414.0,0.0,,4.0,,,114.0,,,92.0,,,72.0,,,8.0,,,6.0,,,,,,,,,,,,,,,,,,,,,
2015-07-24,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,35112.0,4.0,2.0,430.0,6.0,,6.0,,,120.0,,,94.0,,,80.0,,,6.0,,,4.0,,,,,,,,,,,,,,,,,,,,,
2015-07-27,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,47640.0,4.0,2.0,656.0,4.0,,8.0,,,150.0,,,128.0,,,82.0,,,10.0,,,4.0,,,,,,,,,,,,,,,,,,,,,
2015-07-28,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,37444.0,4.0,2.0,640.0,4.0,,8.0,,,150.0,,,118.0,,,82.0,,,6.0,,,6.0,,,,,,,,,,,,,,,,,,,,,
2015-07-29,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,6.0,36460.0,4.0,2.0,640.0,4.0,,8.0,,,154.0,,,124.0,,,84.0,,,6.0,,,8.0,,,,,,,,,,,,,,,,,,,,,
2015-07-30,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,6.0,32274.0,4.0,2.0,744.0,4.0,,8.0,,,154.0,,,126.0,,,84.0,,,6.0,,,8.0,,,,,,,,,,,,,,,,,,,,,
2015-07-31,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,32670.0,4.0,2.0,766.0,4.0,,8.0,,,156.0,,,124.0,,,86.0,,,6.0,,,8.0,,,,,,,,,,,,,,,,,,,,,
2015-08-03,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,35088.0,4.0,2.0,1378.0,4.0,,8.0,,,142.0,,,162.0,,,88.0,,,6.0,,,12.0,,,,,,,,,,,,,,,,,,,,,
2015-08-04,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,32958.0,4.0,2.0,1516.0,4.0,,8.0,,,144.0,,,164.0,,,92.0,,,6.0,,,8.0,,,,,,,,,,,,,,,,,,,,,
2015-08-05,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,31806.0,4.0,2.0,1670.0,2.0,,8.0,,,146.0,,,172.0,,,94.0,,,6.0,,,6.0,,,,,,,,,,,,,,,,,,,,,
2015-08-06,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,31420.0,4.0,2.0,1798.0,2.0,,8.0,,,148.0,,,170.0,,,100.0,,,8.0,,,6.0,,,,,,,,,,,,,,,,,,,,,
2015-08-07,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,31932.0,4.0,2.0,1996.0,6.0,,8.0,,,138.0,,,170.0,,,102.0,,,8.0,,,6.0,,,,,,,,,,,,,,,,,,,,,
2015-08-10,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,33270.0,4.0,2.0,2312.0,12.0,,6.0,,,154.0,,,166.0,,,94.0,,,8.0,,,4.0,,,,,,,,,,,,,,,,,,,,,
2015-08-11,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,36066.0,4.0,2.0,4212.0,14.0,,8.0,,,110.0,,,120.0,,,34.0,,,8.0,,,10.0,,,,,,,,,,,,,,,,,,,,,
2015-08-12,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,34354.0,4.0,2.0,5474.0,30.0,,46.0,,,124.0,,,136.0,,,34.0,,,8.0,,,10.0,,,,,,,,,,,,,,,,,,,,,
2015-08-13,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,33912.0,4.0,2.0,6632.0,24.0,,54.0,,,134.0,,,116.0,,,52.0,,,8.0,,,8.0,,,,,,,,,,,,,,,,,,,,,
2015-08-14,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,30764.0,4.0,2.0,7316.0,34.0,,56.0,,,128.0,,,132.0,,,52.0,,,10.0,,,8.0,,,,,,,,,,,,,,,,,,,,,
2015-08-17,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,33232.0,4.0,2.0,8268.0,28.0,,58.0,,,148.0,,,144.0,,,58.0,,,8.0,,,16.0,,,,,,,,,,,,,,,,,,,,,
2015-08-18,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,33372.0,4.0,2.0,9056.0,26.0,0.0,58.0,,,150.0,,,154.0,,,76.0,,,8.0,,,12.0,,,,,,,,,,,,,,,,,,,,,
2015-08-19,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,30850.0,4.0,2.0,11168.0,26.0,0.0,58.0,,,154.0,,,160.0,,,78.0,,,8.0,,,10.0,,,,,,,,,,,,,,,,,,,,,
2015-08-20,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,31448.0,4.0,2.0,20720.0,44.0,0.0,12.0,,,154.0,,,196.0,,,74.0,,,10.0,,,10.0,,,,,,,,,,,,,,,,,,,,,
2015-08-21,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,32436.0,4.0,2.0,29196.0,48.0,0.0,14.0,,,216.0,,,202.0,,,86.0,,,8.0,,,10.0,,,,,,,,,,,,,,,,,,,,,
2015-08-24,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,25086.0,4.0,4.0,32064.0,46.0,0.0,14.0,,,198.0,,,220.0,,,90.0,,,12.0,,,22.0,,,,,,,,,,,,,,,,,,,,,
2015-08-25,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,20496.0,4.0,4.0,29290.0,108.0,0.0,14.0,,,170.0,,,216.0,,,94.0,,,6.0,,,22.0,,,,,,,,,,,,,,,,,,,,,
2015-08-26,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,18630.0,4.0,4.0,29636.0,52.0,0.0,16.0,,,174.0,,,226.0,,,108.0,,,8.0,,,22.0,,,,,,,,,,,,,,,,,,,,,
2015-08-27,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,13218.0,4.0,2.0,30086.0,40.0,0.0,14.0,,,178.0,,,234.0,,,114.0,,,4.0,,,22.0,,,,,,,,,,,,,,,,,,,,,
2015-08-28,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,11992.0,4.0,2.0,28706.0,112.0,0.0,14.0,,,180.0,,,242.0,,,88.0,,,4.0,,,20.0,,,,,,,,,,,,,,,,,,,,,
2015-08-31,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,11550.0,4.0,2.0,28324.0,186.0,0.0,14.0,,,176.0,,,268.0,,,90.0,,,4.0,,,22.0,,,,,,,,,,,,,,,,,,,,,
2015-09-01,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,9318.0,4.0,2.0,28304.0,168.0,0.0,14.0,,,186.0,,,196.0,,,70.0,,,4.0,,,22.0,,,,,,,,,,,,,,,,,,,,,
2015-09-02,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8654.0,4.0,2.0,35530.0,184.0,0.0,14.0,,,188.0,,,188.0,,,82.0,,,4.0,,,20.0,,,,,,,,,,,,,,,,,,,,,
2015-09-07,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8626.0,4.0,2.0,38466.0,216.0,0.0,14.0,,,184.0,,,214.0,,,82.0,,,4.0,,,20.0,,,,,,,,,,,,,,,,,,,,,
2015-09-08,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8776.0,4.0,2.0,37374.0,240.0,0.0,14.0,,,178.0,,,212.0,,,82.0,,,4.0,,,22.0,,,,,,,,,,,,,,,,,,,,,
2015-09-09,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8866.0,4.0,6.0,33674.0,300.0,0.0,14.0,,,194.0,,,204.0,,,82.0,,,4.0,,,22.0,,,,,,,,,,,,,,,,,,,,,
2015-09-10,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8712.0,4.0,10.0,46570.0,350.0,0.0,42.0,,,200.0,,,224.0,,,86.0,,,4.0,,,24.0,,,,,,,,,,,,,,,,,,,,,
2015-09-11,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,4.0,10.0,45956.0,334.0,0.0,46.0,,,172.0,,,222.0,,,70.0,,,4.0,,,24.0,,,,,,,,,,,,,,,,,,,,,
2015-09-14,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,4.0,10.0,69756.0,336.0,0.0,44.0,,,168.0,,,238.0,,,64.0,,,4.0,,,22.0,,,,,,,,,,,,,,,,,,,,,
2015-09-15,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,4.0,2.0,93590.0,414.0,0.0,44.0,,,164.0,,,244.0,,,72.0,,,4.0,,,24.0,,,,,,,,,,,,,,,,,,,,,
2015-09-16,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,4.0,2.0,97976.0,392.0,0.0,40.0,,,164.0,,,246.0,,,104.0,,,4.0,,,22.0,,,0.0,,,,,,,,,,,,,,,,,,
2015-09-17,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,4.0,4.0,104638.0,468.0,0.0,40.0,,,162.0,,,238.0,,,90.0,,,4.0,,,22.0,,,0.0,,,,,,,,,,,,,,,,,,
2015-09-18,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,4.0,4.0,104296.0,514.0,0.0,40.0,,,166.0,,,244.0,,,102.0,,,4.0,,,22.0,,,8.0,,,,,,,,,,,,,,,,,,
2015-09-21,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,4.0,4.0,100698.0,586.0,0.0,38.0,,,160.0,,,242.0,,,92.0,,,4.0,,,22.0,,,16.0,,,,,,,,,,,,,,,,,,
2015-09-22,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,4.0,4.0,109958.0,570.0,0.0,42.0,,,134.0,,,228.0,,,90.0,,,4.0,,,22.0,,,16.0,,,,,,,,,,,,,,,,,,
2015-09-23,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,4.0,4.0,100966.0,572.0,0.0,42.0,,,138.0,,,232.0,,,88.0,,,4.0,,,22.0,,,16.0,,,,,,,,,,,,,,,,,,
2015-09-24,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,4.0,4.0,100966.0,500.0,0.0,44.0,,,158.0,,,206.0,,,88.0,,,4.0,,,24.0,,,16.0,,,,,,,,,,,,,,,,,,
2015-09-25,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,4.0,4.0,85000.0,528.0,0.0,44.0,,,168.0,,,186.0,,,88.0,,,4.0,,,24.0,,,16.0,,,,,,,,,,,,,,,,,,
2015-09-28,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,4.0,4.0,81444.0,490.0,0.0,44.0,,,162.0,,,180.0,,,92.0,,,4.0,,,24.0,,,16.0,,,,,,,,,,,,,,,,,,
2015-09-29,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,2.0,4.0,64262.0,476.0,0.0,48.0,,,154.0,,,180.0,,,82.0,,,4.0,,,24.0,,,16.0,,,,,,,,,,,,,,,,,,
2015-09-30,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,2.0,4.0,50466.0,548.0,0.0,44.0,,,152.0,,,184.0,,,70.0,,,4.0,,,24.0,,,16.0,,,,,,,,,,,,,,,,,,
2015-10-08,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,4.0,56036.0,728.0,0.0,46.0,,,170.0,,,198.0,,,70.0,,,4.0,,,24.0,,,16.0,,,,,,,,,,,,,,,,,,
2015-10-09,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,6.0,77046.0,958.0,2.0,62.0,,,188.0,,,200.0,,,68.0,,,4.0,,,24.0,,,12.0,,,,,,,,,,,,,,,,,,
2015-10-12,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,6.0,91326.0,978.0,2.0,60.0,,,200.0,,,204.0,,,76.0,,,4.0,,,24.0,,,10.0,,,,,,,,,,,,,,,,,,
2015-10-13,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,6.0,85118.0,920.0,2.0,58.0,,,214.0,,,210.0,,,76.0,,,4.0,,,24.0,,,10.0,,,,,,,,,,,,,,,,,,
2015-10-14,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,6.0,87662.0,1044.0,2.0,58.0,,,228.0,,,218.0,,,76.0,,,4.0,,,24.0,,,10.0,,,,,,,,,,,,,,,,,,
2015-10-15,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,6.0,91302.0,1094.0,2.0,58.0,,,224.0,,,222.0,,,76.0,,,4.0,,,24.0,,,10.0,,,,,,,,,,,,,,,,,,
2015-10-16,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,4.0,93398.0,1174.0,2.0,58.0,0.0,,216.0,,,226.0,,,76.0,,,4.0,,,24.0,,,10.0,,,,,,,,,,,,,,,,,,
2015-10-19,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,4.0,119664.0,1286.0,0.0,56.0,0.0,,226.0,,,234.0,,,58.0,,,6.0,,,22.0,,,10.0,,,,,,,,,,,,,,,,,,
2015-10-20,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,4.0,108894.0,1456.0,0.0,58.0,0.0,,210.0,,,224.0,,,64.0,,,4.0,,,22.0,,,10.0,,,,,,,,,,,,,,,,,,
2015-10-21,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,6.0,118748.0,1588.0,0.0,60.0,0.0,,142.0,,,254.0,,,68.0,,,4.0,,,24.0,,,10.0,,,,,,,,,,,,,,,,,,
2015-10-22,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,4.0,127402.0,1472.0,2.0,60.0,0.0,,152.0,,,282.0,,,90.0,,,4.0,,,24.0,,,10.0,,,,,,,,,,,,,,,,,,
2015-10-23,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,28.0,165200.0,2080.0,6.0,62.0,0.0,,194.0,,,342.0,,,86.0,,,4.0,,,24.0,,,10.0,,,,,,,,,,,,,,,,,,
2015-10-26,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,26.0,157342.0,2430.0,10.0,62.0,0.0,,214.0,,,342.0,,,88.0,,,6.0,,,24.0,,,10.0,,,,,,,,,,,,,,,,,,
2015-10-27,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,18.0,148066.0,2600.0,12.0,62.0,0.0,,244.0,,,354.0,,,86.0,,,4.0,,,24.0,,,10.0,,,,,,,,,,,,,,,,,,
2015-10-28,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,18.0,142124.0,2854.0,12.0,62.0,0.0,,246.0,,,336.0,,,86.0,,,6.0,,,24.0,,,10.0,,,,,,,,,,,,,,,,,,
2015-10-29,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,8.0,131926.0,3000.0,14.0,62.0,0.0,,276.0,,,338.0,,,84.0,,,6.0,,,24.0,,,10.0,,,,,,,,,,,,,,,,,,
2015-10-30,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,8.0,159626.0,3084.0,14.0,62.0,0.0,,240.0,,,364.0,,,72.0,,,4.0,,,24.0,,,10.0,,,,,,,,,,,,,,,,,,
2015-11-02,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,8.0,142426.0,3858.0,14.0,62.0,0.0,,238.0,,,370.0,,,72.0,,,4.0,,,28.0,,,8.0,,,,,,,,,,,,,,,,,,
2015-11-03,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,6.0,160082.0,4750.0,14.0,62.0,0.0,,292.0,,,370.0,,,74.0,,,4.0,,,26.0,,,8.0,,,,,,,,,,,,,,,,,,
2015-11-04,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,6.0,134666.0,4256.0,14.0,64.0,0.0,,310.0,,,376.0,,,68.0,,,4.0,,,26.0,,,16.0,,,,,,,,,,,,,,,,,,
2015-11-05,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,4.0,154862.0,4884.0,14.0,66.0,0.0,,316.0,,,368.0,,,68.0,,,4.0,,,26.0,,,16.0,,,,,,,,,,,,,,,,,,
2015-11-06,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,4.0,157798.0,10536.0,12.0,64.0,0.0,,320.0,,,366.0,,,56.0,,,4.0,,,26.0,,,16.0,,,,,,,,,,,,,,,,,,
2015-11-09,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,128800.0,14340.0,10.0,64.0,0.0,,330.0,,,366.0,,,42.0,,,4.0,,,26.0,,,16.0,,,,,,,,,,,,,,,,,,
2015-11-10,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,126898.0,14442.0,10.0,60.0,0.0,,346.0,,,360.0,,,90.0,,,4.0,,,26.0,,,16.0,,,,,,,,,,,,,,,,,,
2015-11-11,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,115600.0,14286.0,10.0,62.0,0.0,,408.0,,,360.0,,,84.0,,,4.0,,,26.0,,,16.0,,,,,,,,,,,,,,,,,,
2015-11-12,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,113280.0,16730.0,10.0,68.0,0.0,,808.0,,,364.0,,,84.0,,,4.0,,,26.0,,,16.0,,,,,,,,,,,,,,,,,,
