,J1109.DCE,J1110.DCE,J1111.DCE,J1112.DCE,J1201.DCE,J1202.DCE,J1203.DCE,J1204.DCE,J1205.DCE,J1206.DCE,J1207.DCE,J1208.DCE,J1209.DCE,J1210.DCE,J1211.DCE,J1212.DCE,J1301.DCE,J1302.DCE,J1303.DCE,J1304.DCE,J1305.DCE,J1306.DCE,J1307.DCE,J1308.DCE,J1309.DCE,J1310.DCE,J1311.DCE,J1312.DCE,J1401.DCE,J1402.DCE,J1403.DCE,J1404.DCE,J1405.DCE,J1406.DCE,J1407.DCE,J1408.DCE,J1409.DCE,J1410.DCE,J1411.DCE,J1412.DCE,J1501.DCE,J1502.DCE,J1503.DCE,J1504.DCE,J1505.DCE,J1506.DCE,J1507.DCE,J1508.DCE,J1509.DCE,J1510.DCE,J1511.DCE,J1512.DCE,J1601.DCE,J1602.DCE,J1603.DCE,J1604.DCE,J1605.DCE,J1606.DCE,J1607.DCE,J1608.DCE,J1609.DCE,J1610.DCE,J1611.DCE,J1612.DCE,J1701.DCE,J1702.DCE,J1703.DCE,J1704.DCE,J1705.DCE,J1706.DCE,J1707.DCE,J1708.DCE,J1709.DCE,J1710.DCE,J1711.DCE,J1712.DCE,J1801.DCE,J1802.DCE,J1803.DCE,J1804.DCE,J1805.DCE,J1806.DCE,J1807.DCE,J1808.DCE,J1809.DCE,J1810.DCE,J1811.DCE,J1812.DCE,J1901.DCE,J1902.DCE,J1903.DCE
2011-09-01,1356.0,182.0,34.0,2.0,7498.0,2.0,40.0,0.0,18.0,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-02,1356.0,166.0,26.0,2.0,7796.0,2.0,22.0,0.0,18.0,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-05,1336.0,166.0,26.0,2.0,7462.0,2.0,22.0,0.0,18.0,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-06,1336.0,170.0,26.0,2.0,7220.0,2.0,22.0,0.0,22.0,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-07,1200.0,166.0,26.0,2.0,6980.0,2.0,22.0,0.0,28.0,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-08,1140.0,166.0,22.0,2.0,6780.0,2.0,22.0,0.0,28.0,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-09,1140.0,166.0,22.0,2.0,6382.0,2.0,22.0,0.0,32.0,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-13,1140.0,168.0,22.0,2.0,6538.0,2.0,22.0,0.0,48.0,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-14,1100.0,166.0,22.0,2.0,6292.0,2.0,22.0,0.0,66.0,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-15,0.0,160.0,22.0,2.0,6656.0,2.0,22.0,0.0,124.0,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-16,0.0,158.0,22.0,2.0,7224.0,2.0,22.0,0.0,180.0,6.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-19,0.0,138.0,22.0,2.0,7608.0,2.0,22.0,0.0,196.0,6.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-20,0.0,82.0,22.0,2.0,8112.0,30.0,22.0,0.0,216.0,6.0,0.0,0.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-21,0.0,82.0,24.0,2.0,10056.0,32.0,22.0,0.0,406.0,6.0,0.0,0.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-22,0.0,62.0,28.0,2.0,9596.0,28.0,22.0,0.0,536.0,6.0,0.0,4.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-23,0.0,44.0,26.0,6.0,8700.0,2.0,26.0,0.0,624.0,6.0,0.0,4.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-26,0.0,42.0,24.0,2.0,8004.0,2.0,38.0,0.0,620.0,6.0,0.0,6.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-27,0.0,42.0,24.0,2.0,7792.0,2.0,38.0,0.0,640.0,6.0,0.0,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-28,0.0,40.0,24.0,2.0,7898.0,2.0,38.0,0.0,696.0,6.0,0.0,4.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-29,0.0,40.0,22.0,2.0,6392.0,2.0,46.0,0.0,654.0,6.0,0.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-30,0.0,40.0,22.0,2.0,5850.0,2.0,46.0,0.0,618.0,6.0,0.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-10,0.0,40.0,22.0,2.0,5858.0,2.0,46.0,0.0,622.0,6.0,0.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-11,0.0,40.0,22.0,2.0,6324.0,2.0,46.0,0.0,632.0,6.0,0.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-12,0.0,40.0,22.0,2.0,6190.0,2.0,46.0,0.0,614.0,6.0,0.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-13,0.0,40.0,22.0,4.0,6102.0,2.0,46.0,0.0,614.0,6.0,0.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-14,0.0,40.0,22.0,4.0,6204.0,2.0,46.0,0.0,610.0,6.0,0.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-17,0.0,40.0,22.0,4.0,8686.0,2.0,46.0,0.0,526.0,6.0,0.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-18,0.0,40.0,22.0,4.0,8454.0,2.0,42.0,0.0,450.0,10.0,74.0,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-19,0.0,40.0,22.0,4.0,8558.0,2.0,44.0,0.0,456.0,10.0,2.0,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-20,0.0,40.0,20.0,2.0,8088.0,2.0,44.0,0.0,438.0,10.0,2.0,2.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-21,0.0,0.0,20.0,0.0,7714.0,2.0,40.0,0.0,456.0,10.0,2.0,2.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-24,0.0,0.0,20.0,0.0,7386.0,2.0,40.0,0.0,460.0,10.0,0.0,2.0,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-25,0.0,0.0,20.0,0.0,6984.0,2.0,30.0,0.0,456.0,10.0,0.0,2.0,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-26,0.0,0.0,20.0,0.0,7186.0,2.0,30.0,0.0,472.0,10.0,0.0,2.0,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-27,0.0,0.0,20.0,0.0,7150.0,2.0,36.0,0.0,482.0,10.0,0.0,4.0,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-28,0.0,0.0,20.0,0.0,6550.0,2.0,36.0,0.0,508.0,10.0,0.0,4.0,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-31,0.0,0.0,20.0,0.0,6184.0,2.0,36.0,0.0,504.0,10.0,0.0,4.0,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-01,0.0,0.0,20.0,0.0,6052.0,2.0,36.0,0.0,530.0,10.0,0.0,4.0,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-02,0.0,0.0,20.0,0.0,5882.0,2.0,36.0,0.0,570.0,10.0,0.0,4.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-03,0.0,0.0,20.0,0.0,5836.0,2.0,36.0,0.0,600.0,10.0,0.0,4.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-04,0.0,0.0,20.0,0.0,5264.0,2.0,34.0,0.0,698.0,10.0,0.0,4.0,36.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-07,0.0,0.0,0.0,0.0,5222.0,2.0,34.0,0.0,684.0,10.0,0.0,4.0,46.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-08,0.0,0.0,0.0,0.0,5340.0,2.0,36.0,0.0,730.0,10.0,0.0,4.0,50.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-09,0.0,0.0,0.0,0.0,5102.0,2.0,36.0,0.0,810.0,8.0,0.0,4.0,62.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-10,0.0,0.0,0.0,0.0,4626.0,2.0,40.0,0.0,848.0,8.0,0.0,4.0,118.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-11,0.0,0.0,0.0,0.0,8058.0,4.0,42.0,0.0,1578.0,14.0,0.0,10.0,226.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-14,0.0,0.0,0.0,0.0,8252.0,4.0,30.0,0.0,1540.0,14.0,0.0,10.0,272.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-15,0.0,0.0,0.0,0.0,11576.0,4.0,28.0,0.0,2032.0,14.0,0.0,10.0,302.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-16,0.0,0.0,0.0,0.0,10216.0,4.0,22.0,0.0,2314.0,14.0,0.0,10.0,328.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-17,0.0,0.0,0.0,0.0,9292.0,4.0,22.0,0.0,2296.0,14.0,0.0,10.0,326.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-18,0.0,0.0,0.0,0.0,8290.0,4.0,22.0,0.0,2270.0,14.0,0.0,10.0,326.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-21,0.0,0.0,0.0,0.0,8042.0,4.0,22.0,0.0,2142.0,14.0,0.0,10.0,326.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-22,0.0,0.0,0.0,0.0,6990.0,4.0,24.0,0.0,2074.0,14.0,0.0,10.0,328.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-23,0.0,0.0,0.0,0.0,6260.0,4.0,24.0,0.0,2002.0,14.0,0.0,8.0,328.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-24,0.0,0.0,0.0,0.0,5848.0,6.0,26.0,0.0,1740.0,14.0,0.0,8.0,300.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-25,0.0,0.0,0.0,0.0,5568.0,6.0,26.0,0.0,1668.0,14.0,0.0,8.0,282.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-28,0.0,0.0,0.0,0.0,5244.0,6.0,26.0,0.0,1812.0,12.0,0.0,8.0,278.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-29,0.0,0.0,0.0,0.0,5254.0,6.0,26.0,0.0,1820.0,12.0,0.0,8.0,258.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-30,0.0,0.0,0.0,0.0,6504.0,6.0,24.0,0.0,2506.0,12.0,0.0,8.0,256.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-01,0.0,0.0,0.0,0.0,5476.0,6.0,22.0,0.0,2176.0,12.0,0.0,8.0,262.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-02,0.0,0.0,0.0,0.0,5114.0,6.0,22.0,0.0,2054.0,12.0,0.0,8.0,258.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-05,0.0,0.0,0.0,0.0,4542.0,6.0,22.0,0.0,2012.0,12.0,0.0,8.0,270.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-06,0.0,0.0,0.0,0.0,4646.0,6.0,8.0,0.0,3284.0,12.0,0.0,6.0,260.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-07,0.0,0.0,0.0,0.0,3996.0,6.0,6.0,0.0,3290.0,12.0,0.0,6.0,260.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-08,0.0,0.0,0.0,0.0,3338.0,6.0,6.0,0.0,3804.0,10.0,0.0,2.0,208.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-09,0.0,0.0,0.0,0.0,2978.0,6.0,6.0,0.0,3620.0,8.0,0.0,2.0,202.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-12,0.0,0.0,0.0,0.0,2804.0,4.0,6.0,0.0,5218.0,8.0,0.0,2.0,180.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-13,0.0,0.0,0.0,0.0,2130.0,4.0,4.0,0.0,5398.0,8.0,0.0,2.0,162.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-14,0.0,0.0,0.0,0.0,1834.0,4.0,4.0,0.0,5662.0,8.0,0.0,2.0,154.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-15,0.0,0.0,0.0,0.0,1466.0,4.0,4.0,0.0,5434.0,8.0,0.0,2.0,110.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-16,0.0,0.0,0.0,0.0,1312.0,4.0,4.0,0.0,4566.0,8.0,0.0,2.0,102.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-19,0.0,0.0,0.0,0.0,952.0,4.0,4.0,0.0,4624.0,8.0,0.0,2.0,110.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-20,0.0,0.0,0.0,0.0,846.0,4.0,4.0,0.0,4184.0,8.0,0.0,2.0,106.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-21,0.0,0.0,0.0,0.0,702.0,4.0,4.0,0.0,4242.0,8.0,0.0,2.0,102.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-22,0.0,0.0,0.0,0.0,534.0,4.0,0.0,0.0,4086.0,8.0,0.0,2.0,98.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-23,0.0,0.0,0.0,0.0,480.0,4.0,0.0,0.0,4466.0,8.0,0.0,2.0,100.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-26,0.0,0.0,0.0,0.0,482.0,4.0,2.0,0.0,4746.0,8.0,0.0,2.0,98.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-27,0.0,0.0,0.0,0.0,474.0,4.0,2.0,0.0,4556.0,8.0,0.0,2.0,100.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-28,0.0,0.0,0.0,0.0,462.0,4.0,2.0,0.0,4170.0,6.0,0.0,0.0,104.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-29,0.0,0.0,0.0,0.0,460.0,4.0,0.0,0.0,3808.0,12.0,0.0,0.0,100.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-30,0.0,0.0,0.0,0.0,460.0,4.0,0.0,0.0,3886.0,6.0,0.0,0.0,102.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-04,0.0,0.0,0.0,0.0,460.0,4.0,0.0,0.0,3796.0,6.0,0.0,0.0,110.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-05,0.0,0.0,0.0,0.0,460.0,4.0,0.0,0.0,3674.0,6.0,0.0,0.0,110.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-06,0.0,0.0,0.0,0.0,460.0,4.0,0.0,0.0,4066.0,6.0,0.0,0.0,132.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-09,0.0,0.0,0.0,0.0,360.0,4.0,0.0,0.0,4146.0,6.0,0.0,0.0,196.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-10,0.0,0.0,0.0,0.0,360.0,4.0,0.0,0.0,4300.0,6.0,0.0,0.0,206.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-11,0.0,0.0,0.0,0.0,280.0,6.0,0.0,0.0,5390.0,6.0,0.0,0.0,212.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-12,0.0,0.0,0.0,0.0,280.0,6.0,0.0,0.0,5062.0,6.0,0.0,0.0,226.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-13,0.0,0.0,0.0,0.0,280.0,4.0,0.0,0.0,4718.0,6.0,0.0,0.0,218.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-16,0.0,0.0,0.0,0.0,280.0,4.0,0.0,0.0,4360.0,6.0,0.0,0.0,188.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-17,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3922.0,6.0,0.0,0.0,190.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3648.0,6.0,0.0,0.0,190.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3368.0,6.0,0.0,0.0,186.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
