,IC1505.CFE,IC1506.CFE,IC1507.CFE,IC1508.CFE,IC1509.CFE,IC1510.CFE,IC1511.CFE,IC1512.CFE,IC1601.CFE,IC1602.CFE,IC1603.CFE,IC1604.CFE,IC1605.CFE,IC1606.CFE,IC1607.CFE,IC1608.CFE,IC1609.CFE,IC1610.CFE,IC1611.CFE,IC1612.CFE,IC1701.CFE,IC1702.CFE,IC1703.CFE,IC1704.CFE,IC1705.CFE,IC1706.CFE,IC1707.CFE,IC1708.CFE,IC1709.CFE,IC1710.CFE,IC1711.CFE,IC1712.CFE,IC1801.CFE,IC1802.CFE,IC1803.CFE,IC1806.CFE,IC1804.CFE,IC1805.CFE,IC1809.CFE
2017-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24910.0,444.0,,3783.0,1173.0,,,
2017-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24955.0,568.0,,3908.0,1228.0,,,
2017-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24270.0,565.0,,4002.0,1195.0,,,
2017-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24612.0,740.0,,4102.0,1234.0,,,
2017-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24393.0,789.0,,4149.0,1242.0,,,
2017-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24267.0,992.0,,4147.0,1237.0,,,
2017-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23386.0,961.0,,4137.0,1272.0,,,
2017-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23391.0,1194.0,,4178.0,1302.0,,,
2017-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22880.0,1561.0,,4282.0,1310.0,,,
2017-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22980.0,2109.0,,4386.0,1405.0,,,
2017-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22733.0,2935.0,,4541.0,1422.0,,,
2017-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21110.0,3648.0,,4583.0,1477.0,,,
2017-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19800.0,4568.0,,4878.0,1497.0,,,
2017-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17109.0,6239.0,,5085.0,1532.0,,,
2017-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14433.0,8506.0,,5445.0,1630.0,,,
2017-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10703.0,11435.0,,5689.0,1675.0,,,
2017-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5326.0,15745.0,,6029.0,1751.0,,,
2017-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19317.0,,6329.0,1761.0,,,
2017-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19486.0,171.0,6323.0,1808.0,,,
2017-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19860.0,165.0,6327.0,1857.0,,,
2017-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19815.0,196.0,6424.0,1878.0,,,
2017-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20457.0,347.0,6698.0,1870.0,,,
2017-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19358.0,323.0,6673.0,1890.0,,,
2017-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19496.0,373.0,6820.0,1917.0,,,
2017-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19747.0,398.0,6861.0,1952.0,,,
2017-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19243.0,462.0,6845.0,1996.0,,,
2017-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19531.0,478.0,6891.0,2046.0,,,
2017-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18882.0,610.0,6995.0,2054.0,,,
2018-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18840.0,739.0,7116.0,2086.0,,,
2018-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18664.0,765.0,7131.0,2109.0,,,
2018-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18100.0,842.0,7079.0,2136.0,,,
2018-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17964.0,959.0,7328.0,2174.0,,,
2018-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17838.0,1100.0,7330.0,2203.0,,,
2018-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17130.0,1168.0,7385.0,2230.0,,,
2018-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17019.0,1449.0,7670.0,2315.0,,,
2018-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16480.0,1875.0,7687.0,2284.0,,,
2018-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15211.0,2423.0,7950.0,2318.0,,,
2018-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14451.0,3679.0,8422.0,2460.0,,,
2018-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11651.0,5704.0,8691.0,2492.0,,,
2018-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8817.0,8801.0,9183.0,2622.0,,,
2018-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4475.0,12208.0,9404.0,2635.0,,,
2018-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,15446.0,9616.0,2717.0,,,
2018-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,16348.0,10083.0,2858.0,,,116.0
2018-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,16189.0,10150.0,2932.0,,,193.0
2018-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,17308.0,10490.0,3231.0,,,364.0
2018-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,16545.0,10429.0,3432.0,,,454.0
2018-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,16182.0,10395.0,3487.0,,,537.0
2018-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,16111.0,10601.0,3573.0,,,613.0
2018-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,15163.0,10622.0,3557.0,,,603.0
2018-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,15486.0,11069.0,3608.0,,,643.0
2018-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,16135.0,11605.0,3812.0,,,813.0
2018-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,15578.0,11574.0,3762.0,,,822.0
2018-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,14444.0,11622.0,3772.0,,,852.0
2018-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,15116.0,12058.0,3854.0,,,943.0
2018-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,14954.0,12639.0,3932.0,,,1003.0
2018-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,13568.0,13642.0,3908.0,,,1037.0
2018-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,12730.0,14585.0,4031.0,,,1145.0
2018-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10033.0,16341.0,4082.0,,,1156.0
2018-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6749.0,18235.0,4227.0,,,1236.0
2018-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3613.0,20114.0,4263.0,,,1313.0
2018-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,22767.0,4682.0,,,1361.0
2018-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,23047.0,4838.0,67.0,,1424.0
2018-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,23228.0,5127.0,182.0,,1558.0
2018-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,22605.0,5292.0,294.0,,1690.0
2018-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,22847.0,5378.0,424.0,,1810.0
2018-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,22704.0,5718.0,470.0,,1976.0
2018-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,22155.0,6156.0,608.0,,2060.0
2018-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,21382.0,6203.0,811.0,,2182.0
2018-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,21289.0,6572.0,1121.0,,2298.0
2018-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,20297.0,6690.0,1614.0,,2487.0
2018-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,19642.0,7128.0,1982.0,,2566.0
2018-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,18511.0,7488.0,2784.0,,2739.0
2018-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,16248.0,8040.0,4275.0,,2821.0
2018-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,14193.0,8327.0,5517.0,,2912.0
2018-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,10959.0,9184.0,8009.0,,3134.0
2018-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5879.0,9591.0,12926.0,,3257.0
2018-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,9801.0,15597.0,,3340.0
2018-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,9976.0,16741.0,81.0,3454.0
2018-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,9863.0,16953.0,163.0,3505.0
2018-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,10057.0,17742.0,174.0,3598.0
2018-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,9944.0,18300.0,292.0,3640.0
2018-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,10317.0,18999.0,498.0,3771.0
2018-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,10087.0,18669.0,511.0,3772.0
2018-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10145.0,19086.0,577.0,3916.0
2018-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10133.0,20060.0,622.0,3820.0
2018-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10204.0,20250.0,661.0,3812.0
2018-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10085.0,20118.0,710.0,3837.0
2018-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10247.0,20453.0,703.0,3899.0
2018-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10241.0,20526.0,919.0,3939.0
2018-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10267.0,20449.0,929.0,3980.0
2018-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10335.0,20545.0,1184.0,3982.0
2018-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10540.0,20238.0,1451.0,4108.0
2018-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10720.0,19112.0,1715.0,4218.0
2018-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10690.0,18608.0,2210.0,4249.0
2018-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10951.0,17716.0,2685.0,4262.0
