,C.DCE,M.DCE,index,c_standard,m_standard,index_standard,,C,M,,,,,"corr(c,index)","corr(m,index)","corr(c,m)"
2016/6/17,1586,3191,1236.924306,1.140186916,1.331247393,1.236924306,,1278.896787,5018.951114,,,,,,,
2016/6/20,1592,3241,1247.122613,1.144500359,1.3521068,1.247122613,,1283.734984,5097.593407,,,,,,,
2016/6/21,1588,3248,1246.192618,1.14162473,1.355027117,1.246192618,,1280.50952,5108.603328,,,,,,,
2016/6/22,1568,3220,1232.375557,1.127246585,1.343345849,1.232375557,,1264.382196,5064.563644,,,,,,,
2016/6/23,1567,3250,1236.253698,1.126527678,1.355861494,1.236253698,,1263.57583,5111.74902,,,,,,,
2016/6/24,1552,3217,1224.14479,1.115744069,1.342094285,1.22414479,,1251.480337,5059.845106,,,,,,,
2016/6/27,1550,3234,1225.644169,1.114306254,1.349186483,1.225644169,,1249.867604,5086.583486,,,,,,,
2016/6/28,1563,3354,1249.438109,1.123652049,1.399249061,1.249438109,,1260.350365,5275.324988,,,,,,,
2016/6/29,1566,3381,1254.828281,1.125808771,1.410513141,1.254828281,,1262.769463,5317.791826,,,,,,,
2016/6/30,1577,3375,1259.313765,1.133716751,1.408010013,1.259313765,,1271.639491,5308.354751,,,,,,,
2016/7/1,1567,3436,1263.318435,1.126527678,1.43345849,1.263318435,,1263.57583,5404.298348,,,,,,,
2016/7/4,1577,3472,1273.428171,1.133716751,1.448477263,1.273428171,,1271.639491,5460.920799,,,,,,,
2016/7/5,1546,3365,1242.757333,1.111430625,1.403838131,1.242757333,,1246.642139,5292.626293,,,,,,,
2016/7/6,1520,3288,1218.887474,1.092739037,1.371714643,1.218887474,,1225.676618,5171.517162,,,,,,,
2016/7/7,1518,3199,1204.962863,1.091301222,1.334584898,1.204962863,,1224.063886,5031.533881,,,,,,,
2016/7/8,1515,3106,1189.969074,1.0891445,1.2957864,1.189969074,,1221.644787,4885.259217,,,,,,,
2016/7/11,1534,3130,1202.716957,1.102803738,1.305798915,1.202716957,,1236.965745,4923.007517,,,,,,,
2016/7/12,1521,3168,1201.913493,1.093457944,1.321652065,1.201913493,,1226.482984,4982.77566,,,,,,,
2016/7/13,1534,3249,1220.032569,1.102803738,1.355444305,1.220032569,,1236.965745,5110.176174,,,,,,,
2016/7/14,1528,3321,1227.586402,1.098490295,1.385481852,1.227586402,,1232.127548,5223.421075,,,,,,,
2016/7/15,1515,3242,1209.758344,1.0891445,1.352523988,1.209758344,,1221.644787,5091.404038,,,,,,,
2016/7/18,1488,3170.6,1187.38731,1.069734004,1.322736754,1.18738731,,1199.8729,4983.245502,,,,,,,
2016/7/19,1482,3137,1180.929336,1.065420561,1.308719232,1.180929336,,1195.034703,4951.434168,,,,,,,
2016/7/20,1475,3074,1169.480577,1.06038821,1.282436379,1.169480577,,1189.390139,4870.315265,,,,,,,
2016/7/21,1488,3021.4,1169.030921,1.069734004,1.260492282,1.169030921,,1199.8729,4797.149197,,,,,,,
2016/7/22,1479,2991,1160.97232,1.063263839,1.247809762,1.16097232,,1192.615604,4757.385029,,,,,,,
2016/7/25,1482,2937,1154.547048,1.065420561,1.225281602,1.154547048,,1195.034703,4671.494427,,,,,,,
2016/7/26,1483,2936,1154.890238,1.066139468,1.224864414,1.154890238,,1195.841069,4669.90386,,,,,,,
2016/7/27,1480,2956,1156.345616,1.063982746,1.233208177,1.156345616,,1193.42197,4701.715194,,,,,,,
2016/7/28,1470,2988,1156.129533,1.056793674,1.246558198,1.156129533,,1185.358308,4752.613329,,,,,,,
2016/7/29,1453,2957,1143.278989,1.04457225,1.233625365,1.143278989,,1171.650083,4703.305761,,,,,,,
2016/8/1,1452,2958,1142.9358,1.043853343,1.234042553,1.1429358,,1170.843717,4704.896328,,,,,,,
2016/8/2,1450,2903,1133.917539,1.042415528,1.211097205,1.133917539,,1169.230985,4617.415159,,,,,,,
2016/8/3,1453,2895,1134.216241,1.04457225,1.2077597,1.134216241,,1171.650083,4604.690625,,,,,,,
2016/8/4,1462,2886,1137.304948,1.051042416,1.204005006,1.137304948,,1178.907379,4590.375525,,,,,,,
2016/8/5,1474,2928,1149.316584,1.059669303,1.221526909,1.149316584,,1188.583773,4657.179326,,,,,,,
2016/8/8,1460,2970,1148.604783,1.049604601,1.239048811,1.148604783,,1177.294647,4723.983128,,,,,,,
2016/8/9,1451,2973,1144.639037,1.043134436,1.240300375,1.144639037,,1170.037351,4728.754828,,,,,,,
2016/8/10,1451,3002,1148.878064,1.043134436,1.252398832,1.148878064,,1170.037351,4774.881263,,,,,,,
2016/8/11,1453,3003,1150.002963,1.04457225,1.25281602,1.150002963,,1171.650083,4776.47183,,,,,,,
2016/8/12,1453,3018,1152.195564,1.04457225,1.259073842,1.152195564,,1171.650083,4800.33033,,,,,,,
2016/8/15,1470,3011,1159.491521,1.056793674,1.256153525,1.159491521,,1185.358308,4789.196363,,,,,,,
2016/8/16,1481,3051,1170.721447,1.064701653,1.272841051,1.170721447,,1194.228337,4852.819032,,,,,,,
2016/8/17,1484,3041,1170.727803,1.066858375,1.26866917,1.170727803,,1196.647435,4836.913365,,,,,,,
2016/8/18,1484,3038,1170.289283,1.066858375,1.267417605,1.170289283,,1196.647435,4832.141664,,,,,,,
2016/8/19,1472,2990,1157.400606,1.058231488,1.247392574,1.157400606,,1186.971041,4755.794462,,,,,,,
2016/8/22,1471,2995,1157.64211,1.057512581,1.249478515,1.15764211,,1186.164675,4763.747296,,,,,,,
2016/8/23,1459,3014,1154.547048,1.048885694,1.25740509,1.154547048,,1176.48828,4793.968063,,,,,,,
2016/8/24,1449,3000,1147.606991,1.041696621,1.251564456,1.147606991,,1168.424618,4771.700129,,,,,,,
2016/8/25,1450,2961,1142.395594,1.042415528,1.235294118,1.142395594,,1169.230985,4709.668028,,,,,,,
2016/8/26,1450,2937,1138.887433,1.042415528,1.225281602,1.138887433,,1169.230985,4671.494427,,,,,,,
2016/8/29,1464,2923,1143.692088,1.05248023,1.219440968,1.143692088,,1180.520111,4649.226493,,,,,,,
2016/8/30,1467,2923,1145.160177,1.054636952,1.219440968,1.145160177,,1182.93921,4649.226493,,,,,,,
2016/8/31,1456,2886,1134.36877,1.046728972,1.204005006,1.13436877,,1174.069182,4590.375525,,,,,,,
2016/9/1,1452,2872,1130.364891,1.043853343,1.198164372,1.130364891,,1170.843717,4568.107591,,,,,,,
2016/9/2,1457,2887,1135.004306,1.047447879,1.204422194,1.135004306,,1174.875548,4591.966091,,,,,,,
2016/9/5,1436,2891,1125.312378,1.032350827,1.206090947,1.125312378,,1157.941858,4598.328358,,,,,,,
2016/9/6,1422,2882,1117.145736,1.022286125,1.202336254,1.117145736,,1146.652731,4584.013258,,,,,,,
2016/9/7,1432,2915,1126.863086,1.029475198,1.216103463,1.126863086,,1154.716393,4636.501959,,,,,,,
2016/9/8,1434,2957,1133.981093,1.030913012,1.233625365,1.133981093,,1156.329125,4703.305761,,,,,,,
2016/9/9,1437,2955,1135.156835,1.033069734,1.232790989,1.135156835,,1158.748224,4700.124628,,,,,,,
2016/9/12,1430,2953,1131.438948,1.028037383,1.231956612,1.131438948,,1153.103661,4696.943494,,,,,,,
2016/9/13,1447,2951,1139.465771,1.040258807,1.231122236,1.139465771,,1166.811886,4693.762361,,,,,,,
2016/9/14,1445,2899,1130.886031,1.038820992,1.209428452,1.130886031,,1165.199154,4611.052892,,,,,,,
2016/9/19,1458,2970,1147.626058,1.048166786,1.239048811,1.147626058,,1175.681914,4723.983128,,,,,,,
2016/9/20,1464,2974,1151.146929,1.05248023,1.240717564,1.151146929,,1180.520111,4730.345395,,,,,,,
2016/9/21,1451,2997,1148.147197,1.043134436,1.250312891,1.148147197,,1170.037351,4766.928429,,,,,,,
2016/9/22,1433,2967,1134.953463,1.030194105,1.237797247,1.134953463,,1155.522759,4719.211428,,,,,,,
2016/9/23,1426,2934,1126.704202,1.025161754,1.224030038,1.126704202,,1149.878196,4666.722727,,,,,,,
2016/9/26,1420,2890,1117.336397,1.020848311,1.205673759,1.117336397,,1145.039999,4596.737791,,,,,,,
2016/9/27,1410,2859,1107.911393,1.013659238,1.192740926,1.107911393,,1136.976337,4547.430223,,,,,,,
2016/9/28,1397,2840,1098.772381,1.004313444,1.184814351,1.098772381,,1126.493576,4517.209456,,,,,,,
2016/9/29,1392,2871,1100.85694,1.000718907,1.197747184,1.10085694,,1122.461745,4566.517024,,,,,,,
2016/9/30,1392,2866,1100.126073,1.000718907,1.195661243,1.100126073,,1122.461745,4558.56419,,,,,,,
2016/10/10,1417,2847,1109.582854,1.018691589,1.187734668,1.109582854,,1142.6209,4528.343423,,,,,,,
2016/10/11,1428,2859,1116.719927,1.026599569,1.192740926,1.116719927,,1151.490928,4547.430223,,,,,,,
2016/10/12,1427,2835,1112.722403,1.025880661,1.182728411,1.112722403,,1150.684562,4509.256622,,,,,,,
2016/10/13,1430,2805,1109.805291,1.028037383,1.170212766,1.109805291,,1153.103661,4461.539621,,,,,,,
2016/10/14,1442,2784,1112.608007,1.03666427,1.161451815,1.112608007,,1162.780055,4428.13772,,,,,,,
2016/10/17,1446,2822,1120.120046,1.039539899,1.177304965,1.120120046,,1166.00552,4488.579255,,,,,,,
2016/10/18,1444,2835,1121.041573,1.038102085,1.182728411,1.121041573,,1164.392787,4509.256622,,,,,,,
2016/10/19,1458,2845,1129.354388,1.048166786,1.186900292,1.129354388,,1175.681914,4525.162289,,,,,,,
2016/10/20,1481,2853,1141.779123,1.064701653,1.190237797,1.141779123,,1194.228337,4537.886823,,,,,,,
2016/10/21,1473,2868,1140.05682,1.058950395,1.19649562,1.14005682,,1187.777407,4561.745324,,,,,,,
2016/10/24,1489,2887,1150.663921,1.070452912,1.204422194,1.150663921,,1200.679266,4591.966091,,,,,,,
2016/10/25,1478,2898,1146.888835,1.062544932,1.209011264,1.146888835,,1191.809238,4609.462325,,,,,,,
2016/10/26,1485,2902,1150.89907,1.067577283,1.210680017,1.15089907,,1197.453801,4615.824592,,,,,,,
2016/10/27,1522,2949,1175.875647,1.094176851,1.23028786,1.175875647,,1227.289351,4690.581227,,,,,,,
2016/10/28,1524,2962,1178.754626,1.095614666,1.235711306,1.178754626,,1228.902083,4711.258594,,,,,,,
2016/10/31,1519,2930,1171.630264,1.092020129,1.222361285,1.171630264,,1224.870252,4660.36046,,,,,,,
2016/11/1,1512,2908,1164.98891,1.086987779,1.213183146,1.16498891,,1219.225689,4625.367992,,,,,,,
2016/11/2,1502,2862,1153.371306,1.079798706,1.193992491,1.153371306,,1211.162027,4552.201924,,,,,,,
2016/11/3,1518,2821,1155.208006,1.091301222,1.176887776,1.155208006,,1224.063886,4486.988688,,,,,,,
2016/11/4,1522,2819,1156.873111,1.094176851,1.1760534,1.156873111,,1227.289351,4483.807555,,,,,,,
2016/11/7,1529,2849,1164.683852,1.099209202,1.188569045,1.164683852,,1232.933914,4531.524556,,,,,,,
2016/11/8,1562,2883,1185.802724,1.122933142,1.202753442,1.185802724,,1259.543999,4585.603824,,,,,,,
2016/11/9,1574,2894,1193.282986,1.131560029,1.207342511,1.193282986,,1269.220393,4603.100058,,,,,,,
2016/11/10,1606,2941,1215.812749,1.154565061,1.226950355,1.215812749,,1295.024111,4677.856694,,,,,,,
2016/11/11,1629,3003,1236.130845,1.171099928,1.25281602,1.236130845,,1313.570534,4776.47183,,,,,,,
2016/11/14,1640,2914,1228.504409,1.179007908,1.215686275,1.228504409,,1306.902663,4656.81074,,,,,,,
2016/11/15,1638.6,2875,1232.472991,1.178001438,1.199415937,1.232472991,,1307.736147,4625.233508,,,,,,,
2016/11/16,1600.2,2872.4,1225.044307,1.150395399,1.198331247,1.225044307,,1297.734341,4650.162902,,,,,,,
2016/11/17,1578.8,2861,1223.537174,1.135010784,1.193575302,1.223537174,,1293.566921,4665.120538,,,,,,,
2016/11/18,1565.6,2824,1222.123357,1.125521208,1.178139341,1.222123357,,1292.733438,4650.162902,,,,,,,
2016/11/21,1544,2833,1223.892227,1.109992811,1.181894034,1.223892227,,1286.899051,4708.331487,,,,,,,
2016/11/22,1568,2905,1247.19344,1.127246585,1.211931581,1.24719344,,1306.902663,4827.992577,,,,,,,
2016/11/23,1564,2946,1251.41612,1.124370956,1.229036295,1.25141612,,1303.568728,4896.132919,,,,,,,
2016/11/24,1552,2955,1246.648149,1.115744069,1.232790989,1.246648149,,1293.566921,4911.090555,,,,,,,
2016/11/25,1525,2939,1230.37587,1.096333573,1.226115978,1.23037587,,1271.062858,4884.499202,,,,,,,
2016/11/28,1530,2978,1238.901028,1.099928109,1.242386316,1.238901028,,1275.230277,4949.315626,,,,,,,
2016/11/29,1546,2994,1249.540851,1.111430625,1.249061327,1.249540851,,1288.566018,4975.906979,,,,,,,
2016/11/30,1551,2942,1244.147791,1.115025162,1.227367543,1.244147791,,1292.733438,4889.485081,,,,,,,
2016/12/1,1559,2948,1249.161808,1.12077642,1.229870672,1.249161808,,1299.401308,4899.456838,,,,,,,
2016/12/2,1563,2902,1244.174391,1.123652049,1.210680017,1.244174391,,1302.735244,4823.006698,,,,,,,
2016/12/5,1575,2905,1250.777731,1.132278936,1.211931581,1.250777731,,1312.73705,4827.992577,,,,,,,
2016/12/6,1570,2934,1252.653,1.1286844,1.224030038,1.252653,,1308.569631,4876.189404,,,,,,,
2016/12/7,1565,2945,1251.775214,1.125089863,1.228619107,1.251775214,,1304.402211,4894.47096,,,,,,,
2016/12/8,1544,2928,1238.422236,1.109992811,1.221526909,1.238422236,,1286.899051,4866.217647,,,,,,,
2016/12/9,1540,2880,1229.032592,1.107117182,1.201501877,1.229032592,,1283.565115,4786.443587,,,,,,,
2016/12/12,1531,2919,1230.389169,1.100647017,1.217772215,1.230389169,,1276.063761,4851.260011,,,,,,,
2016/12/13,1532,2933,1233.042475,1.101365924,1.223612849,1.233042475,,1276.897245,4874.527445,,,,,,,
2016/12/14,1531,2923,1231.000959,1.100647017,1.219440968,1.231000959,,1276.063761,4857.907849,,,,,,,
2016/12/15,1537,2894,1229.637732,1.10496046,1.207342511,1.229637732,,1281.064664,4809.711021,,,,,,,
2016/12/16,1554,2914,1241.401387,1.117181884,1.215686275,1.241401387,,1295.233889,4842.950213,,,,,,,
2016/12/19,1543,2919,1236.533667,1.109273904,1.217772215,1.236533667,,1286.065567,4851.260011,,,,,,,
2016/12/20,1511,2871,1212.806861,1.086268871,1.197747184,1.212806861,,1259.394084,4771.485951,,,,,,,
2016/12/21,1504,2833,1203.410567,1.08123652,1.181894034,1.203410567,,1253.559697,4708.331487,,,,,,,
2016/12/22,1500,2822,1199.679979,1.078360891,1.177304965,1.199679979,,1250.225762,4690.049932,,,,,,,
2016/12/23,1499,2803,1196.261936,1.077641984,1.16937839,1.196261936,,1249.392278,4658.4727,,,,,,,
2016/12/26,1518,2782,1202.778828,1.091301222,1.160617438,1.202778828,,1265.228471,4623.571548,,,,,,,
2016/12/27,1526,2797,1209.169372,1.09705248,1.166875261,1.209169372,,1271.896342,4648.500942,,,,,,,
2016/12/28,1524,2834,1213.804345,1.095614666,1.182311222,1.213804345,,1270.229374,4709.993446,,,,,,,
2016/12/29,1525,2827,1213.245754,1.096333573,1.179390905,1.213245754,,1271.062858,4698.359729,,,,,,,
2016/12/30,1519,2812,1207.879293,1.092020129,1.173133083,1.207879293,,1266.061955,4673.430336,,,,,,,
2017/1/3,1521,2787,1205.07969,1.093457944,1.162703379,1.20507969,,1267.728922,4631.881346,,,,,,,
2017/1/4,1533,2780,1210.153555,1.102084831,1.159783062,1.210153555,,1277.730729,4620.247629,,,,,,,
2017/1/5,1532,2798,1212.394568,1.101365924,1.167292449,1.212394568,,1276.897245,4650.162902,,,,,,,
2017/1/6,1522,2785,1205.285836,1.094176851,1.161869003,1.205285836,,1268.562406,4628.557427,,,,,,,
2017/1/9,1508,2779,1197.199571,1.08411215,1.159365874,1.197199571,,1256.893632,4618.58567,,,,,,,
2017/1/10,1507,2772,1195.616897,1.083393242,1.156445557,1.195616897,,1256.060149,4606.951953,,,,,,,
2017/1/11,1509,2810,1202.452983,1.084831057,1.172298707,1.202452983,,1257.727116,4670.106417,,,,,,,
2017/1/12,1506,2817,1201.987491,1.082674335,1.175219024,1.201987491,,1255.226665,4681.740134,,,,,,,
2017/1/13,1517,2859,1214.043741,1.090582315,1.192740926,1.214043741,,1264.394987,4751.542436,,,,,,,
2017/1/16,1526,2890,1223.393486,1.09705248,1.205673759,1.223393486,,1271.896342,4803.063183,,,,,,,
2017/1/17,1530,2924,1230.641865,1.099928109,1.219858156,1.230641865,,1275.230277,4859.569809,,,,,,,
2017/1/18,1545,2931,1239.39312,1.110711718,1.222778473,1.23939312,,1287.732535,4871.203526,,,,,,,
2017/1/19,1562,2950,1251.003827,1.122933142,1.230705048,1.251003827,,1301.90176,4902.780758,,,,,,,
2017/1/20,1558,2945,1248.190924,1.120057513,1.228619107,1.248190924,,1298.567825,4894.47096,,,,,,,
2017/1/23,1568,2929,1250.864179,1.127246585,1.221944097,1.250864179,,1306.902663,4867.879606,,,,,,,
2017/1/24,1570,2932,1252.347105,1.1286844,1.223195661,1.252347105,,1308.569631,4872.865485,,,,,,,
2017/1/25,1552,2901,1238.388987,1.115744069,1.210262829,1.238388987,,1293.566921,4821.344738,,,,,,,
2017/1/26,1559,2908,1243.043909,1.12077642,1.213183146,1.243043909,,1299.401308,4832.978455,,,,,,,
2017/2/3,1567,2889,1244.23424,1.126527678,1.205256571,1.24423424,,1306.069179,4801.401223,,,,,,,
2017/2/6,1603,2911,1266.032578,1.152408339,1.21443471,1.266032578,,1336.074597,4837.964334,,,,,,,
2017/2/7,1594,2921,1262.953679,1.145938174,1.218606592,1.262953679,,1328.573243,4854.58393,,,,,,,
2017/2/8,1600,2939,1268.778982,1.150251618,1.226115978,1.268778982,,1333.574146,4884.499202,,,,,,,
2017/2/9,1608,2970,1277.616685,1.156002876,1.239048811,1.277616685,,1340.242017,4936.019949,,,,,,,
2017/2/10,1602,2975,1275.309174,1.151689432,1.241134752,1.275309174,,1335.241114,4944.329747,,,,,,,
2017/2/13,1611,3002,1284.047128,1.158159597,1.252398832,1.284047128,,1342.742468,4989.202656,,,,,,,
2017/2/14,1587,2980,1268.393288,1.140905823,1.243220693,1.268393288,,1322.738856,4952.639545,,,,,,,
2017/2/15,1572,2948,1255.818347,1.130122214,1.229870672,1.255818347,,1310.236598,4899.456838,,,,,,,
2017/2/16,1576,2963,1260.160725,1.132997843,1.236128494,1.260160725,,1313.570534,4924.386232,,,,,,,
2017/2/17,1562,2938,1249.168458,1.122933142,1.22569879,1.249168458,,1301.90176,4882.837243,,,,,,,
2017/2/20,1578,2912,1253.384488,1.134435658,1.214851898,1.253384488,,1315.237501,4839.626294,,,,,,,
2017/2/21,1594,2945,1266.624418,1.145938174,1.228619107,1.266624418,,1328.573243,4894.47096,,,,,,,
2017/2/22,1590,2931,1262.434987,1.143062545,1.222778473,1.262434987,,1325.239307,4871.203526,,,,,,,
2017/2/23,1589,2904,1257.793364,1.142343638,1.211514393,1.257793364,,1324.405824,4826.330617,,,,,,,
2017/2/24,1580,2871,1248.137725,1.135873472,1.197747184,1.248137725,,1316.904469,4771.485951,,,,,,,
2017/2/27,1602,2882,1261.08506,1.151689432,1.202336254,1.26108506,,1335.241114,4789.767506,,,,,,,
2017/2/28,1605,2884,1262.927079,1.153846154,1.20317063,1.262927079,,1337.741565,4793.091425,,,,,,,
2017/3/1,1601,2909,1264.7026,1.150970525,1.213600334,1.2647026,,1334.40763,4834.640415,,,,,,,
2017/3/2,1612,2930,1273.546953,1.158878505,1.222361285,1.273546953,,1343.575952,4869.541566,,,,,,,
2017/3/3,1612,2926,1272.935163,1.158878505,1.220692532,1.272935163,,1343.575952,4862.893728,,,,,,,
2017/3/6,1645,2944,1292.585587,1.182602444,1.228201919,1.292585587,,1371.080919,4892.809,,,,,,,
2017/3/7,1644,2955,1293.755967,1.181883537,1.232790989,1.293755967,,1370.247435,4911.090555,,,,,,,
2017/3/8,1632,2919,1282.105361,1.17325665,1.217772215,1.282105361,,1360.245629,4851.260011,,,,,,,
2017/3/9,1611,2898,1268.140593,1.158159597,1.209011264,1.268140593,,1348.250517,4816.358859,,,,,,,
2017/3/10,1611.6,2877,1257.619023,1.158590942,1.200250313,1.257619023,,1338.654428,4781.457708,,,,,,,
2017/3/13,1618.6,2868,1251.90978,1.163623293,1.19649562,1.25190978,,1332.257036,4766.500072,,,,,,,
2017/3/14,1634.8,2861,1251.060001,1.17526959,1.193575302,1.251060001,,1333.856384,4754.866355,,,,,,,
2017/3/15,1641.2,2859,1245.669625,1.179870597,1.192740926,1.245669625,,1325.859643,4751.542436,,,,,,,
2017/3/16,1657,2866,1246.210596,1.191229331,1.195661243,1.246210596,,1325.059969,4769.715929,,,,,,,
2017/3/17,1657,2855.4,1244.019469,1.191229331,1.191239049,1.244019469,,1325.059969,4746.586029,,,,,,,
2017/3/20,1676,2880.6,1256.509562,1.204888569,1.20175219,1.256509562,,1340.253777,4782.933015,,,,,,,
2017/3/21,1682,2885.6,1259.50976,1.209202013,1.203838131,1.25950976,,1345.051821,4781.28088,,,,,,,
2017/3/22,1699,2867.6,1264.640874,1.221423436,1.196328744,1.264640874,,1358.646281,4744.933893,,,,,,,
2017/3/23,1698,2852,1261.191485,1.220704529,1.189820609,1.261191485,,1357.846607,4711.891178,,,,,,,
2017/3/24,1698,2821,1256.611571,1.220704529,1.176887776,1.256611571,,1357.846607,4660.674969,,,,,,,
2017/3/27,1705,2801,1257.119023,1.22573688,1.168544013,1.257119023,,1363.444325,4627.632254,,,,,,,
2017/3/28,1708,2804,1259.046056,1.227893602,1.169795578,1.259046056,,1365.843347,4632.588661,,,,,,,
2017/3/29,1684,2803,1247.027795,1.210639827,1.16937839,1.247027795,,1346.651169,4630.936526,,,,,,,
2017/3/30,1671,2789,1238.529581,1.201294033,1.163537756,1.238529581,,1336.255406,4607.806625,,,,,,,
2017/3/31,1672,2784,1238.285491,1.20201294,1.161451815,1.238285491,,1337.05508,4599.545946,,,,,,,
2017/4/5,1676,2749,1235.09304,1.204888569,1.146850229,1.23509304,,1340.253777,4541.721195,,,,,,,
2017/4/6,1677,2753,1236.178602,1.205607477,1.148518982,1.236178602,,1341.053451,4548.329738,,,,,,,
2017/4/7,1676,2737,1233.32017,1.204888569,1.141843972,1.23332017,,1340.253777,4521.895566,,,,,,,
2017/4/10,1673,2751,1233.904703,1.202731848,1.147684606,1.233904703,,1337.854754,4545.025466,,,,,,,
2017/4/11,1652,2757,1224.404432,1.187634795,1.150187735,1.224404432,,1321.061598,4554.938281,,,,,,,
2017/4/12,1633,2779,1218.257198,1.173975557,1.159365874,1.218257198,,1305.867791,4591.285268,,,,,,,
2017/4/13,1632,2809,1222.194768,1.17325665,1.171881519,1.222194768,,1305.068117,4640.84934,,,,,,,
2017/4/14,1639,2835,1229.498222,1.178289001,1.182728411,1.229498222,,1310.665835,4683.80487,,,,,,,
2017/4/17,1638,2829,1228.117182,1.177570093,1.180225282,1.228117182,,1309.866161,4673.892055,,,,,,,
2017/4/18,1631,2820,1223.325294,1.172537743,1.176470588,1.223325294,,1304.268442,4659.022834,,,,,,,
2017/4/19,1614,2820,1214.917008,1.160316319,1.176470588,1.214917008,,1290.673983,4659.022834,,,,,,,
2017/4/20,1622,2836,1221.237675,1.166067577,1.183145599,1.221237675,,1297.071376,4685.457006,,,,,,,
2017/4/21,1635,2830,1226.781106,1.175413372,1.18064247,1.226781106,,1307.467139,4675.544191,,,,,,,
2017/4/24,1643,2846,1233.101773,1.18116463,1.18731748,1.233101773,,1313.864532,4701.978363,,,,,,,
2017/4/25,1634,2855,1229.97998,1.174694464,1.191072174,1.22997998,,1306.667465,4716.847585,,,,,,,
2017/4/26,1637,2829,1227.622577,1.176851186,1.180225282,1.227622577,,1309.066487,4673.892055,,,,,,,
2017/4/27,1622,2805,1216.657761,1.166067577,1.170212766,1.216657761,,1297.071376,4634.240797,,,,,,,
