,BU1402.SHF,BU1403.SHF,BU1404.SHF,BU1405.SHF,BU1406.SHF,BU1407.SHF,BU1408.SHF,BU1409.SHF,BU1410.SHF,BU1411.SHF,BU1412.SHF,BU1501.SHF,BU1502.SHF,BU1503.SHF,BU1504.SHF,BU1505.SHF,BU1506.SHF,BU1507.SHF,BU1508.SHF,BU1509.SHF,BU1510.SHF,BU1511.SHF,BU1512.SHF,BU1601.SHF,BU1602.SHF,BU1603.SHF,BU1604.SHF,BU1605.SHF,BU1606.SHF,BU1607.SHF,BU1608.SHF,BU1609.SHF,BU1610.SHF,BU1611.SHF,BU1612.SHF,BU1701.SHF,BU1702.SHF,BU1703.SHF,BU1704.SHF,BU1705.SHF,BU1706.SHF,BU1707.SHF,BU1708.SHF,BU1709.SHF,BU1710.SHF,BU1711.SHF,BU1712.SHF,BU1801.SHF,BU1802.SHF,BU1803.SHF,BU1804.SHF,BU1805.SHF,BU1806.SHF,BU1809.SHF,BU1812.SHF,BU1903.SHF,BU1906.SHF,BU1909.SHF,BU1912.SHF,BU1807.SHF,BU1808.SHF,BU2003.SHF,BU1810.SHF,WSet: quota exceeded.
2017-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2264.0,699764.0,0.0,0.0,94290.0,,,4152.0,,,0.0,,,60.0,56.0,66.0,20.0,,,,,,,,
2017-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,1788.0,629272.0,6.0,0.0,79306.0,,,4178.0,,,2.0,,,80.0,24.0,84.0,24.0,,,,,,,,
2017-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.0,3196.0,790746.0,6.0,0.0,169798.0,,,6558.0,,,56.0,,,198.0,64.0,126.0,12.0,,,,,,,,
2017-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,1818.0,621244.0,60.0,4.0,136632.0,,,4856.0,,,26.0,,,278.0,82.0,92.0,26.0,,,,,,,,
2017-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4450.0,1092128.0,102.0,0.0,359210.0,,,17536.0,,,20.0,,,892.0,488.0,362.0,8.0,,,,,,,,
2017-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,1466.0,706452.0,156.0,4.0,270482.0,,,19242.0,,,8.0,,,262.0,114.0,94.0,38.0,,,,,,,,
2017-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3578.0,1193670.0,18.0,0.0,458512.0,,,10752.0,,,10.0,,,134.0,168.0,160.0,66.0,,,,,,,,
2017-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,1632.0,641810.0,12.0,4.0,270774.0,,,6006.0,,,8.0,,,160.0,134.0,214.0,50.0,,,,,,,,
2017-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1262.0,581482.0,0.0,34.0,260926.0,,,5988.0,,,2.0,,,114.0,130.0,96.0,22.0,,,,,,,,
2017-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,2814.0,1009050.0,16.0,0.0,460638.0,,,8292.0,,,12.0,,,214.0,114.0,98.0,14.0,,,,,,,,
2017-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,1478.0,640654.0,0.0,0.0,362248.0,,,5322.0,,,6.0,,,74.0,44.0,68.0,6.0,,,,,,,,
2017-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,960.0,425662.0,4.0,16.0,270510.0,0.0,,4840.0,,,0.0,,,52.0,82.0,20.0,0.0,,,,,,,,
2017-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1158.0,724128.0,0.0,72.0,501304.0,898.0,,10816.0,,,18.0,,,368.0,356.0,196.0,20.0,,,,,,,,
2017-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,974.0,639490.0,68.0,52.0,456546.0,238.0,,12286.0,,,0.0,,,90.0,106.0,100.0,8.0,,,,,,,,
2017-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842.0,551230.0,0.0,26.0,477962.0,106.0,,11468.0,,,10.0,,,78.0,60.0,76.0,4.0,,,,,,,,
2017-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,998.0,431612.0,4.0,0.0,443418.0,16.0,,9564.0,,,0.0,,,34.0,26.0,46.0,10.0,,,,,,,,
2017-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1154.0,320056.0,32.0,6.0,436720.0,30.0,,7444.0,,,6.0,,,34.0,14.0,48.0,6.0,,,,,,,,
2017-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1820.0,254938.0,2.0,304.0,881824.0,38.0,,15360.0,,,18.0,,,84.0,64.0,80.0,12.0,,,,,,,,
2017-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2096.0,179840.0,16.0,12.0,768826.0,316.0,,11878.0,,,4.0,,,114.0,282.0,34.0,4.0,,,,,,,,
2017-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250.0,187028.0,6.0,28.0,837834.0,38.0,,13554.0,,,2.0,,,200.0,78.0,82.0,34.0,,,,,,,,
2017-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.0,53578.0,0.0,0.0,370132.0,0.0,,5488.0,,,4.0,,,96.0,8.0,28.0,28.0,,,,,,,,
2017-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,54086.0,0.0,0.0,489678.0,2.0,,10394.0,,,0.0,,,116.0,24.0,44.0,8.0,,,,,,,,
2017-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1014.0,103588.0,14.0,6.0,1017558.0,62.0,,20418.0,,,16.0,,,180.0,60.0,90.0,18.0,,,,,,,,
2017-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.0,90366.0,0.0,64.0,1054616.0,440.0,,18482.0,,,0.0,,,300.0,168.0,98.0,34.0,,,,,,,,
2017-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,44974.0,28.0,2.0,652098.0,6.0,,9944.0,,,0.0,,,128.0,30.0,70.0,10.0,,,,,,,,
2017-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.0,33618.0,0.0,0.0,506390.0,4.0,,7836.0,,,0.0,,,82.0,46.0,34.0,6.0,,,,,,,,
2017-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,37956.0,0.0,0.0,724454.0,10.0,,11820.0,,,14.0,,,168.0,28.0,66.0,8.0,,,,,,,,
2017-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,51364.0,24.0,6.0,970482.0,0.0,,13606.0,,,6.0,,,204.0,58.0,106.0,66.0,,,,,,,,
2017-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,48390.0,2.0,0.0,916918.0,400.0,,9778.0,,,2.0,,,136.0,54.0,116.0,14.0,,,,,,,,
2017-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.0,31356.0,0.0,8.0,698732.0,10.0,,8620.0,,,0.0,,,140.0,106.0,80.0,8.0,,,,,,,,
2017-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39202.0,0.0,0.0,632034.0,4.0,0.0,8864.0,,,4.0,,,114.0,24.0,54.0,8.0,,,,,,,,
2017-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22804.0,0.0,0.0,588694.0,26.0,4.0,7914.0,,,4.0,,,196.0,44.0,54.0,4.0,,,,,,,,
2017-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36864.0,0.0,0.0,815148.0,16.0,4.0,18230.0,,,0.0,,,84.0,46.0,64.0,22.0,,,,,,,,
2017-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39126.0,122.0,4.0,872552.0,8.0,10.0,12354.0,,,12.0,,,186.0,56.0,74.0,10.0,,,,,,,,
2017-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29540.0,0.0,8.0,682824.0,222.0,148.0,9240.0,,,0.0,,,102.0,30.0,84.0,12.0,,,,,,,,
2017-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32202.0,0.0,0.0,1009130.0,6.0,10.0,15966.0,,,2.0,,,278.0,48.0,110.0,28.0,,,,,,,,
2017-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24800.0,8.0,6.0,671976.0,4.0,6.0,16496.0,,,2.0,,,232.0,130.0,62.0,4.0,,,,,,,,
2017-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21388.0,2.0,4.0,731192.0,14.0,0.0,12078.0,,,0.0,,,104.0,56.0,52.0,16.0,,,,,,,,
2017-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24940.0,0.0,0.0,820480.0,452.0,0.0,23492.0,,,0.0,,,182.0,64.0,98.0,36.0,,,,,,,,
2017-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19564.0,0.0,2.0,732080.0,876.0,2.0,20192.0,,,0.0,,,448.0,130.0,60.0,32.0,,,,,,,,
2017-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15016.0,0.0,4.0,479544.0,20.0,0.0,16842.0,,,0.0,,,420.0,178.0,200.0,28.0,,,,,,,,
2017-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7812.0,4.0,0.0,589550.0,622.0,0.0,18868.0,,,0.0,,,230.0,4.0,78.0,4.0,,,,,,,,
2017-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4872.0,2.0,0.0,553922.0,54.0,0.0,18862.0,,,0.0,,,300.0,30.0,50.0,14.0,,,,,,,,
2017-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6464.0,0.0,322.0,632932.0,172.0,0.0,18230.0,,,0.0,,,122.0,14.0,34.0,2.0,,,,,,,,
2017-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4340.0,0.0,2.0,467468.0,590.0,0.0,16548.0,,,0.0,,,28.0,14.0,36.0,0.0,,,,,,,,
2017-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4058.0,4.0,4.0,726104.0,130.0,0.0,20740.0,,,0.0,,,66.0,6.0,90.0,24.0,,,,,,,,
2017-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5440.0,6.0,0.0,467456.0,56.0,0.0,11456.0,,,0.0,,,46.0,14.0,16.0,0.0,,,,,,,,
2017-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9782.0,4.0,10.0,665564.0,94.0,0.0,22462.0,,,24.0,,,118.0,24.0,30.0,26.0,,,,,,,,
2017-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,0.0,10.0,772360.0,20.0,0.0,22964.0,,,0.0,,,132.0,10.0,26.0,18.0,,,,,,,,
2017-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1090.0,6.0,42.0,1212004.0,26.0,0.0,29432.0,,,10.0,,,594.0,250.0,78.0,24.0,,,,,,,,
2017-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2946.0,6.0,6.0,863914.0,52.0,0.0,19738.0,,,6.0,,,78.0,26.0,36.0,0.0,,,,,,,,
2017-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,0.0,660490.0,50.0,0.0,19888.0,,,0.0,,,124.0,8.0,122.0,8.0,88.0,,,,,,,
2017-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,4.0,895938.0,54.0,0.0,22254.0,,,8.0,,,238.0,58.0,60.0,26.0,88.0,,,,,,,
2017-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,792662.0,70.0,0.0,31022.0,,,6.0,,,342.0,236.0,120.0,12.0,146.0,,,,,,,
2017-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,92.0,1070740.0,74.0,0.0,30780.0,,,4.0,,,110.0,48.0,114.0,34.0,138.0,,,,,,,
2017-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,96.0,872010.0,22.0,0.0,26672.0,,,2.0,,,274.0,206.0,182.0,0.0,114.0,,,,,,,
2017-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,491608.0,12.0,0.0,23884.0,,,2.0,,,446.0,44.0,38.0,0.0,24.0,,,,,,,
2017-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,164.0,574548.0,70.0,8.0,18242.0,,,18.0,,,100.0,34.0,38.0,2.0,54.0,,,,,,,
2017-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,44.0,554676.0,42.0,4.0,17834.0,,,0.0,,,332.0,62.0,66.0,6.0,62.0,,,,,,,
2017-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,114.0,689450.0,84.0,0.0,23506.0,,,6.0,,,150.0,38.0,130.0,8.0,154.0,,,,,,,
2017-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,138.0,1086858.0,82.0,450.0,59908.0,,,8.0,,,290.0,62.0,154.0,6.0,126.0,,,,,,,
2017-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,6.0,546400.0,32.0,106.0,34322.0,,,12.0,,,206.0,98.0,66.0,0.0,78.0,,,,,,,
2017-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,10.0,724374.0,174.0,4.0,38842.0,,,4.0,,,270.0,114.0,92.0,4.0,68.0,,,,,,,
2017-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,793870.0,112.0,0.0,34950.0,,,10.0,,,208.0,74.0,72.0,0.0,76.0,,,,,,,
2017-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,24.0,623604.0,114.0,0.0,49300.0,,,0.0,,,378.0,82.0,52.0,8.0,80.0,,,,,,,
2017-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.0,734262.0,24.0,0.0,48664.0,,,0.0,,,108.0,12.0,82.0,10.0,52.0,,,,,,,
2017-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,8.0,966554.0,104.0,2.0,42198.0,,,38.0,,,254.0,78.0,76.0,0.0,70.0,,,,,,,
2017-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,16.0,740708.0,62.0,6.0,61664.0,,,6.0,,,354.0,30.0,48.0,0.0,238.0,,,,,,,
2017-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,38.0,1049926.0,46.0,6.0,74242.0,,,16.0,,,598.0,76.0,78.0,8.0,184.0,,,,,,,
2017-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,42.0,866896.0,16.0,0.0,73570.0,,,34.0,,,330.0,76.0,90.0,2.0,114.0,,,,,,,
2017-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,745350.0,34.0,0.0,54448.0,,,6.0,,,218.0,54.0,50.0,0.0,138.0,,,,,,,
2017-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,1233954.0,36.0,6.0,123940.0,,,110.0,,,878.0,134.0,108.0,10.0,370.0,,,,,,,
2017-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,54.0,983528.0,6.0,0.0,79528.0,,,26.0,,,642.0,106.0,48.0,2.0,154.0,,,,,,,
2017-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,649900.0,0.0,0.0,58798.0,46.0,,0.0,,,578.0,16.0,98.0,0.0,158.0,,,,,,,
2017-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,606816.0,28.0,0.0,75180.0,14.0,,0.0,,,468.0,6.0,44.0,4.0,134.0,,,,,,,
2017-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,890886.0,12.0,0.0,82032.0,26.0,,2.0,,,482.0,28.0,66.0,2.0,134.0,,,,,,,
2017-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,823928.0,10.0,0.0,153656.0,1128.0,,0.0,,,374.0,42.0,76.0,0.0,166.0,,,,,,,
2017-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,593742.0,6.0,4.0,99042.0,296.0,,6.0,,,160.0,40.0,70.0,0.0,70.0,,,,,,,
2017-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,991876.0,84.0,12.0,188054.0,1948.0,,2.0,,,474.0,92.0,82.0,0.0,494.0,,,,,,,
2017-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,924110.0,30.0,18.0,179724.0,878.0,,2.0,,,374.0,30.0,32.0,0.0,134.0,,,,,,,
2017-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,665126.0,8.0,2.0,174240.0,244.0,,0.0,,,476.0,62.0,54.0,0.0,170.0,,,,,,,
2017-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,846168.0,24.0,2.0,285078.0,708.0,,0.0,,,324.0,50.0,144.0,0.0,214.0,,,,,,,
2017-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,640262.0,6.0,0.0,269546.0,1290.0,,0.0,,,1258.0,426.0,864.0,0.0,326.0,,,,,,,
2017-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,475872.0,112.0,0.0,227776.0,1484.0,,6.0,,,1146.0,156.0,2136.0,38.0,1060.0,,,,,,,
2017-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,461956.0,90.0,710.0,300308.0,1728.0,,10.0,,,900.0,264.0,1870.0,0.0,338.0,,,,,,,
2017-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,369956.0,56.0,98.0,360712.0,6980.0,,8.0,,,804.0,190.0,548.0,4.0,188.0,,,,,,,
2017-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,312104.0,68.0,126.0,637956.0,4174.0,,16.0,,,868.0,120.0,654.0,0.0,238.0,,,,,,,
2017-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,263076.0,24.0,698.0,854850.0,9118.0,,2.0,,,3892.0,596.0,14494.0,66.0,838.0,,,,,,,
2017-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,122526.0,94.0,10.0,589648.0,4322.0,,2.0,,,3136.0,452.0,8202.0,62.0,858.0,,,,,,,
2017-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,159760.0,78.0,58.0,840446.0,8360.0,,6.0,,,2976.0,150.0,1692.0,0.0,84.0,,,,,,,
2017-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,96588.0,28.0,4.0,742538.0,6532.0,,108.0,,,2880.0,48.0,1870.0,0.0,94.0,,,,,,,
2017-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,115764.0,68.0,118.0,1194362.0,9258.0,,100.0,,,2698.0,254.0,2862.0,4.0,180.0,,,,,,,
2017-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,41282.0,50.0,20.0,505194.0,4952.0,,12.0,,,1232.0,30.0,1070.0,0.0,102.0,,,,,,,
2017-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,63858.0,12.0,32.0,793628.0,7594.0,,4.0,,,1438.0,68.0,6024.0,46.0,140.0,,,,,,,
2017-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29100.0,54.0,24.0,477186.0,3702.0,20.0,278.0,,,712.0,28.0,492.0,0.0,88.0,,,,,,,
2017-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41470.0,86.0,10.0,911802.0,7152.0,0.0,4.0,,,2942.0,96.0,3380.0,0.0,100.0,,,,,,,
2017-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27030.0,96.0,90.0,698308.0,4546.0,0.0,0.0,,,1490.0,72.0,1760.0,0.0,60.0,,,,,,,
2017-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29374.0,88.0,86.0,749344.0,5340.0,28.0,6.0,,,2410.0,66.0,3190.0,0.0,66.0,,,,,,,
2017-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25632.0,50.0,28.0,658716.0,6042.0,4.0,16.0,,,1564.0,90.0,2244.0,14.0,70.0,,,,,,,
2017-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43090.0,92.0,12.0,1340714.0,14394.0,4.0,20.0,,,3958.0,178.0,2890.0,4.0,194.0,,,,,,,
2017-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18418.0,22.0,0.0,836432.0,6996.0,2.0,24.0,,,1640.0,82.0,882.0,24.0,94.0,,,,,,,
2017-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24200.0,32.0,22.0,1084952.0,8342.0,0.0,42.0,,,3036.0,116.0,778.0,22.0,202.0,,,,,,,
2017-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11666.0,6.0,2.0,812104.0,6484.0,0.0,8.0,,,1402.0,36.0,950.0,0.0,48.0,,,,,,,
2017-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13114.0,12.0,8.0,941666.0,7154.0,0.0,10.0,,,2940.0,84.0,1644.0,6.0,64.0,,,,,,,
2017-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7526.0,4.0,8.0,623066.0,4410.0,0.0,0.0,,,2208.0,20.0,3512.0,0.0,54.0,,,,,,,
2017-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11700.0,38.0,2.0,735820.0,7042.0,0.0,2.0,,,5430.0,32.0,2824.0,2.0,148.0,,,,,,,
2017-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6540.0,14.0,22.0,760764.0,4984.0,0.0,0.0,,,4134.0,30.0,1180.0,0.0,176.0,,,,,,,
2017-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7158.0,170.0,4.0,1478126.0,18974.0,0.0,0.0,,,11130.0,98.0,3544.0,0.0,342.0,,,,,,,
2017-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3086.0,0.0,0.0,896632.0,10868.0,0.0,10.0,,,11032.0,166.0,6216.0,14.0,38.0,,,,,,,
2017-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1790.0,60.0,4.0,886368.0,11626.0,0.0,36.0,,,8554.0,26.0,3384.0,6.0,62.0,,,,,,,
2017-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3186.0,44.0,4.0,1534516.0,20388.0,0.0,136.0,,,12294.0,420.0,13172.0,24.0,438.0,,,,,,,
2017-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4082.0,6.0,8.0,1012090.0,11038.0,0.0,56.0,,,13740.0,678.0,28322.0,38.0,328.0,,,,,,,
2017-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2958.0,6.0,0.0,710702.0,10322.0,4.0,0.0,,,8988.0,278.0,5658.0,0.0,258.0,,,,,,,
2017-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2344.0,14.0,0.0,554610.0,6164.0,0.0,0.0,,,5870.0,120.0,1070.0,0.0,80.0,,,,,,,
2017-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1472.0,4.0,2.0,677226.0,8220.0,2.0,0.0,,,8094.0,148.0,1876.0,0.0,150.0,,,,,,,
2017-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.0,18.0,6.0,741650.0,7426.0,0.0,8.0,,,10444.0,126.0,8180.0,8.0,164.0,,,,,,,
2017-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024.0,42.0,0.0,1192080.0,11422.0,2.0,2.0,,,18194.0,118.0,3688.0,0.0,200.0,,,,,,,
2017-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,6.0,955928.0,7578.0,2.0,0.0,,,12232.0,90.0,1962.0,2.0,218.0,202.0,,,,,,
2017-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,24.0,791298.0,6038.0,4.0,0.0,,,12116.0,90.0,1408.0,28.0,206.0,80.0,,,,,,
2017-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6.0,534660.0,4864.0,10.0,2.0,,,6722.0,30.0,1166.0,0.0,174.0,104.0,,,,,,
2017-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,0.0,931710.0,8398.0,6.0,34.0,,,22774.0,148.0,2032.0,4.0,196.0,136.0,,,,,,
