,ME1203.CZC,ME1204.CZC,ME1205.CZC,ME1206.CZC,ME1207.CZC,ME1208.CZC,ME1209.CZC,ME1210.CZC,ME1211.CZC,ME1212.CZC,ME1301.CZC,ME1302.CZC,ME1303.CZC,ME1304.CZC,ME1305.CZC,ME1306.CZC,ME1307.CZC,ME1308.CZC,ME1309.CZC,ME1310.CZC,ME1311.CZC,ME1312.CZC,ME1401.CZC,ME1402.CZC,ME1403.CZC,ME1404.CZC,ME1405.CZC,ME1406.CZC,ME1407.CZC,ME1408.CZC,ME1409.CZC,ME1410.CZC,ME1411.CZC,ME1412.CZC,ME1501.CZC,ME1502.CZC,ME1503.CZC,ME1504.CZC,ME1505.CZC,MA1506.CZC,MA1507.CZC,MA1508.CZC,MA1509.CZC,MA1510.CZC,MA1511.CZC,MA1512.CZC,MA1601.CZC,MA1602.CZC,MA1603.CZC,MA1604.CZC,MA1605.CZC,MA1606.CZC,MA607.CZC,MA608.CZC,MA609.CZC,MA610.CZC,MA611.CZC,MA612.CZC,MA701.CZC,MA702.CZC,MA703.CZC,MA704.CZC,MA705.CZC,MA706.CZC,MA707.CZC,MA708.CZC,MA709.CZC,MA710.CZC,MA711.CZC,MA712.CZC,MA801.CZC,MA802.CZC,MA803.CZC,MA804.CZC,MA805.CZC,MA806.CZC,MA807.CZC,MA808.CZC,MA809.CZC,MA810.CZC,MA811.CZC,MA812.CZC,MA901.CZC,MA902.CZC,MA903.CZC
2017-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,1141674.0,14.0,0.0,2.0,28998.0,8.0,0.0,0.0,372.0,,,,,,,,,,
2017-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1102312.0,0.0,2.0,0.0,22250.0,0.0,2.0,0.0,400.0,,,,,,,,,,
2017-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4.0,1005402.0,8.0,4.0,6.0,23394.0,2.0,0.0,0.0,266.0,,,,,,,,,,
2017-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,6.0,1420676.0,2.0,0.0,28.0,29816.0,0.0,8.0,0.0,324.0,,,,,,,,,,
2017-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,8.0,1336912.0,300.0,0.0,2.0,23472.0,1034.0,0.0,0.0,260.0,,,,,,,,,,
2017-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,4.0,964774.0,218.0,2.0,0.0,32230.0,0.0,4.0,0.0,412.0,,,,,,,,,,
2017-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,860072.0,0.0,0.0,4.0,18558.0,0.0,0.0,0.0,490.0,,,,,,,,,,
2017-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,1332650.0,38.0,0.0,0.0,25284.0,0.0,0.0,0.0,720.0,,,,,,,,,,
2017-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,975490.0,14.0,0.0,0.0,20062.0,0.0,0.0,0.0,318.0,,,,,,,,,,
2017-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,26.0,1581696.0,4.0,0.0,0.0,30970.0,0.0,0.0,0.0,348.0,,,,,,,,,,
2017-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1146388.0,22.0,0.0,0.0,22846.0,0.0,0.0,0.0,196.0,,,,,,,,,,
2017-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1516724.0,28.0,0.0,0.0,37982.0,0.0,0.0,0.0,292.0,,,,,,,,,,
2017-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,809242.0,0.0,0.0,2.0,15872.0,0.0,0.0,0.0,200.0,,,,,,,,,,
2017-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,16.0,1081842.0,2.0,0.0,0.0,34724.0,0.0,0.0,0.0,196.0,,,,,,,,,,
2017-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1079410.0,0.0,0.0,0.0,31348.0,0.0,0.0,8.0,186.0,,,,,,,,,,
2017-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1296184.0,14.0,0.0,2.0,40564.0,22.0,0.0,0.0,340.0,,,,,,,,,,
2017-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1313868.0,32.0,2.0,0.0,38760.0,6.0,0.0,0.0,348.0,0.0,,,,,,,,,
2017-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1381742.0,16.0,0.0,0.0,39532.0,0.0,0.0,0.0,304.0,0.0,,,,,,,,,
2017-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.0,1501758.0,50.0,0.0,4.0,47754.0,0.0,0.0,4.0,366.0,0.0,,,,,,,,,
2017-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,813006.0,4.0,0.0,2.0,28974.0,6.0,0.0,0.0,296.0,0.0,,,,,,,,,
2017-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,0.0,1242644.0,22.0,0.0,0.0,47296.0,0.0,0.0,0.0,340.0,0.0,,,,,,,,,
2017-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,22.0,1221542.0,182.0,2.0,0.0,47192.0,0.0,0.0,0.0,472.0,0.0,,,,,,,,,
2017-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,2.0,879650.0,8.0,0.0,8.0,26774.0,0.0,0.0,4.0,202.0,0.0,,,,,,,,,
2017-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,845194.0,0.0,0.0,0.0,29706.0,0.0,0.0,0.0,206.0,0.0,,,,,,,,,
2017-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,967002.0,4.0,2.0,0.0,44540.0,0.0,0.0,0.0,268.0,0.0,,,,,,,,,
2017-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1179158.0,46.0,0.0,0.0,52096.0,0.0,0.0,2.0,480.0,0.0,,,,,,,,,
2017-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,32.0,1595872.0,0.0,0.0,0.0,61224.0,0.0,0.0,8.0,662.0,0.0,,,,,,,,,
2017-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,1198592.0,4.0,0.0,0.0,57014.0,0.0,4.0,0.0,320.0,0.0,,,,,,,,,
2017-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,942336.0,0.0,0.0,0.0,51286.0,0.0,0.0,0.0,432.0,0.0,,,,,,,,,
2017-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,887170.0,32.0,0.0,0.0,40378.0,12.0,2.0,0.0,442.0,0.0,,,,,,,,,
2017-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,1291170.0,26.0,2.0,4.0,73848.0,0.0,0.0,0.0,794.0,0.0,,,,,,,,,
2017-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,32.0,1557582.0,18.0,0.0,4.0,83218.0,0.0,2.0,0.0,1034.0,0.0,,,,,,,,,
2017-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,44.0,1081092.0,0.0,4.0,0.0,49666.0,0.0,0.0,0.0,726.0,0.0,,,,,,,,,
2017-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,939244.0,14.0,2.0,0.0,48686.0,0.0,0.0,0.0,522.0,0.0,,,,,,,,,
2017-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,1165000.0,2.0,4.0,2.0,83210.0,0.0,0.0,0.0,1170.0,0.0,,,,,,,,,
2017-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,1128276.0,4.0,2.0,0.0,73488.0,0.0,4.0,0.0,1198.0,0.0,,,,,,,,,
2017-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1032642.0,6.0,4.0,0.0,72426.0,0.0,0.0,4.0,1240.0,0.0,,,,,,,,,
2017-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1174164.0,26.0,2.0,0.0,67470.0,0.0,0.0,0.0,658.0,0.0,,,,,,,,,
2017-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1121990.0,30.0,0.0,0.0,83762.0,4.0,0.0,0.0,1200.0,0.0,0.0,,,,,,,,
2017-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1227822.0,6.0,6.0,8.0,76468.0,0.0,2.0,0.0,1312.0,0.0,0.0,,,,,,,,
2017-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,875240.0,0.0,0.0,6.0,85460.0,0.0,4.0,0.0,818.0,0.0,0.0,,,,,,,,
2017-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1772012.0,6.0,4.0,6.0,181810.0,2.0,4.0,0.0,1950.0,0.0,0.0,,,,,,,,
2017-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1218922.0,0.0,0.0,0.0,143974.0,0.0,0.0,0.0,1166.0,0.0,0.0,,,,,,,,
2017-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1065918.0,268.0,2.0,4.0,172912.0,0.0,2.0,0.0,1752.0,0.0,0.0,,,,,,,,
2017-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,768906.0,42.0,0.0,0.0,134976.0,2.0,2.0,0.0,1366.0,0.0,0.0,,,,,,,,
2017-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1520606.0,10.0,4.0,6.0,336428.0,2.0,0.0,0.0,3578.0,4.0,12.0,,,,,,,,
2017-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,712336.0,4.0,0.0,0.0,151834.0,0.0,2.0,0.0,1804.0,0.0,0.0,,,,,,,,
2017-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,831026.0,4.0,0.0,14.0,231086.0,0.0,0.0,0.0,1914.0,0.0,0.0,,,,,,,,
2017-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,668618.0,2.0,0.0,4.0,224210.0,0.0,10.0,0.0,1686.0,0.0,0.0,,,,,,,,
2017-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,807224.0,2.0,0.0,0.0,322250.0,2.0,34.0,4.0,2628.0,2.0,4.0,,,,,,,,
2017-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,708096.0,6.0,0.0,0.0,380594.0,0.0,6.0,4.0,1664.0,4.0,0.0,,,,,,,,
2017-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,412218.0,2.0,0.0,0.0,312794.0,2.0,20.0,0.0,1780.0,0.0,0.0,,,,,,,,
2017-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,520964.0,0.0,0.0,0.0,580196.0,0.0,0.0,0.0,1846.0,0.0,0.0,,,,,,,,
2017-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,348544.0,14.0,2.0,0.0,866994.0,22.0,8.0,2.0,6356.0,0.0,2.0,,,,,,,,
2017-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,196506.0,28.0,2.0,0.0,850938.0,36.0,0.0,0.0,3048.0,0.0,0.0,,,,,,,,
2017-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,137498.0,0.0,0.0,24.0,720296.0,6.0,0.0,0.0,1944.0,0.0,0.0,,,,,,,,
2017-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,91096.0,0.0,0.0,46.0,718026.0,0.0,0.0,0.0,5480.0,0.0,0.0,,,,,,,,
2017-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,102970.0,0.0,0.0,0.0,826530.0,6.0,0.0,0.0,4818.0,0.0,0.0,,,,,,,,
2017-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,52904.0,4.0,0.0,2.0,512318.0,0.0,0.0,0.0,3308.0,0.0,0.0,,,,,,,,
2017-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55816.0,0.0,0.0,4.0,628360.0,0.0,0.0,0.0,2626.0,0.0,0.0,0.0,,,,,,,
2017-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36800.0,0.0,0.0,0.0,525088.0,0.0,0.0,0.0,4324.0,0.0,0.0,0.0,,,,,,,
2017-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44904.0,0.0,0.0,0.0,901792.0,4.0,0.0,14.0,7462.0,0.0,0.0,0.0,,,,,,,
2017-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16128.0,0.0,0.0,0.0,536480.0,4.0,0.0,0.0,4124.0,0.0,0.0,6.0,,,,,,,
2017-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28416.0,0.0,0.0,14.0,878496.0,0.0,4.0,0.0,9404.0,0.0,0.0,0.0,,,,,,,
2017-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20314.0,0.0,0.0,6.0,720458.0,4.0,0.0,0.0,13796.0,0.0,0.0,0.0,,,,,,,
2017-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22782.0,4.0,0.0,0.0,1021974.0,4.0,0.0,0.0,10588.0,0.0,0.0,0.0,,,,,,,
2017-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10778.0,0.0,0.0,0.0,671830.0,0.0,0.0,0.0,6630.0,0.0,0.0,0.0,,,,,,,
2017-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9194.0,0.0,0.0,0.0,659572.0,0.0,0.0,0.0,8706.0,0.0,0.0,0.0,,,,,,,
2017-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8630.0,48.0,0.0,0.0,763520.0,6.0,6.0,0.0,19734.0,0.0,0.0,0.0,,,,,,,
2017-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10004.0,4.0,4.0,0.0,1234496.0,30.0,4.0,2.0,33080.0,0.0,0.0,0.0,,,,,,,
2017-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8506.0,0.0,0.0,0.0,818964.0,12.0,0.0,0.0,19524.0,0.0,0.0,2.0,,,,,,,
2017-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11430.0,10.0,0.0,0.0,783702.0,0.0,0.0,0.0,15308.0,10.0,0.0,0.0,,,,,,,
2017-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.0,2.0,0.0,0.0,643072.0,54.0,6.0,0.0,13524.0,2.0,0.0,0.0,,,,,,,
2017-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2212.0,0.0,4.0,0.0,1158934.0,0.0,0.0,0.0,25328.0,0.0,0.0,0.0,,,,,,,
2017-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.0,0.0,0.0,64.0,983556.0,6.0,0.0,0.0,21116.0,0.0,0.0,0.0,,,,,,,
2017-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.0,0.0,0.0,8.0,1381678.0,0.0,6.0,0.0,40170.0,0.0,0.0,0.0,,,,,,,
2017-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.0,4.0,0.0,2.0,1234480.0,0.0,0.0,0.0,24950.0,0.0,0.0,0.0,,,,,,,
2017-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.0,0.0,0.0,2.0,1110100.0,2.0,0.0,0.0,21170.0,0.0,0.0,0.0,,,,,,,
2017-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,34.0,1085306.0,0.0,2.0,6.0,21010.0,0.0,0.0,0.0,,,,,,,
2017-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200.0,0.0,0.0,52.0,1492670.0,0.0,4.0,0.0,27476.0,0.0,0.0,2.0,,,,,,,
2017-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,2.0,1100304.0,0.0,0.0,0.0,25940.0,0.0,0.0,0.0,,,,,,,
2017-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,708.0,0.0,0.0,0.0,1280724.0,8.0,2.0,2.0,23888.0,0.0,0.0,0.0,,,,,,,
2017-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,8.0,1338924.0,12.0,32.0,0.0,27598.0,0.0,0.0,2.0,88.0,,,,,,
2017-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,20.0,1153690.0,0.0,0.0,0.0,23980.0,0.0,0.0,0.0,128.0,,,,,,
2017-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,890384.0,0.0,0.0,0.0,16038.0,0.0,0.0,0.0,116.0,,,,,,
2017-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1009046.0,0.0,0.0,0.0,19558.0,0.0,0.0,0.0,108.0,,,,,,
2017-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.0,8.0,1451618.0,0.0,0.0,0.0,43300.0,0.0,10.0,0.0,426.0,,,,,,
2017-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,1017068.0,48.0,0.0,0.0,18534.0,0.0,0.0,8.0,240.0,,,,,,
2017-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1253896.0,4.0,0.0,0.0,26806.0,0.0,0.0,0.0,402.0,,,,,,
2017-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,4.0,949058.0,6.0,0.0,0.0,14154.0,0.0,0.0,0.0,124.0,,,,,,
2017-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,943076.0,0.0,2.0,0.0,25958.0,0.0,0.0,0.0,242.0,,,,,,
2017-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1186812.0,2.0,0.0,0.0,27528.0,0.0,0.0,0.0,482.0,,,,,,
2017-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,4.0,904360.0,2.0,0.0,0.0,18238.0,0.0,0.0,0.0,234.0,,,,,,
2017-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,604068.0,2.0,12.0,0.0,23354.0,0.0,0.0,0.0,190.0,,,,,,
2017-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4.0,1382722.0,0.0,0.0,0.0,28246.0,0.0,0.0,0.0,462.0,,,,,,
2017-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.0,0.0,1417408.0,0.0,16.0,0.0,44826.0,0.0,0.0,0.0,648.0,,,,,,
2017-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4.0,1506150.0,0.0,0.0,0.0,61096.0,0.0,0.0,0.0,1076.0,,,,,,
2017-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1252408.0,0.0,0.0,0.0,32018.0,0.0,0.0,0.0,1750.0,,,,,,
2017-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,8.0,1141914.0,4.0,8.0,0.0,61036.0,0.0,2.0,0.0,792.0,,,,,,
2017-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,0.0,1421088.0,0.0,0.0,0.0,44670.0,0.0,0.0,0.0,1160.0,,,,,,
2017-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1182408.0,14.0,0.0,0.0,32660.0,0.0,0.0,0.0,1310.0,,,,,,
